Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
BSU_29070,-0.012460524,-0.005059179,0.005677924,-0.009403739,0.004529926,0.004645911,-0.000851071,0.00575861,-0.00359646,-0.002702049,-0.006453078,0.004048492,0.00203218,-0.000271287,0.006431819,0.010356665,-0.007766517,0.001522671,-0.003772956,-0.007595112,0.024577119,-0.007428411,-0.002104014,-0.005802624,0.008372782,-0.011289342,-0.003152583,-0.012137681,0.005368923,-0.000990987,-0.005564068,-0.003789244,-0.01124046,-0.004905306,-0.002244139,-0.006388656,0.00273198,0.003611963,-0.005021001,0.015905077,0.008181904,0.005828976,-0.002953206,0.000447927,-0.012042351,-0.00194215,-0.007138581,-0.005347332,-0.004472102,-0.00694413,0.011201593,-0.025060482,-0.005794444,0.006604796,-0.004258603,-0.003970722,-0.012056507,-0.004733745,-0.004017522,0.004809692,-0.00445439,-0.005999595,0.002893366,0.00522135,-0.00462716,-0.009372729,0.004053906,0.020319358,-0.014360721,0.006399812,-0.001910725,-0.005197909
BSU_29080,-0.015801595,-0.007540875,0.002889602,-0.000891854,0.003993532,0.003779789,-0.000914883,0.005333491,-0.005409963,0.002558562,0.006669114,-0.002372604,-0.003459214,-0.003013627,0.002202898,0.001026217,0.003642219,0.001035403,-0.00271132,-0.004719845,0.000447489,0.002460005,-0.011812818,0.001168477,0.007166753,-0.000922646,-0.001459872,0.001262345,0.011277734,0.002293759,-0.00855718,-0.005400841,0.002076353,0.00600854,0.006121466,0.00485075,-0.003826776,0.006944357,-0.001107602,0.003570437,0.005995276,-0.005951836,-0.003676669,0.000804622,-0.008783664,0.002932688,-0.000412708,0.001803725,0.001576092,-0.008076978,0.005398237,-0.000606662,-0.006127696,-0.005090283,-0.003629629,-0.000521146,-0.008050045,0.001904217,-0.002093879,0.006702189,0.007218141,-0.005471713,0.006224314,-0.00898976,-0.00697051,0.001712863,0.002868861,0.001133388,-0.008465585,-0.001850071,0.001084341,0.000144682
BSU_29090,-0.01687651,-0.000207036,-0.002241806,-0.002882953,0.003072367,-0.003604628,-0.00115412,0.006101798,-0.002894946,-0.000959878,0.003860839,0.001910294,-0.000767407,-0.001536677,-0.002914402,0.005424127,-0.004698558,-0.003407423,-0.002904015,-0.00745661,-0.003240581,0.004833802,-0.005053349,3.70E-05,0.008211349,-0.004398519,-0.002551285,-0.007265028,0.002834237,-0.001083315,-0.003493805,-0.010059381,0.001965405,0.010203122,-0.005172187,0.000876303,-0.004436991,0.000342034,-0.000946613,0.00853899,0.007783207,-0.000845414,-0.004607059,0.002774076,-0.006123115,0.00060748,-0.004847086,-0.000548282,-0.001232064,-0.004714871,0.011020864,0.013674331,-0.008366782,0.000506258,-0.000974933,-0.00191562,0.000840318,-0.001305177,-0.006259377,0.004767278,0.001989853,-0.008958158,0.005779349,-0.002764748,-0.004378659,-0.008300472,-0.002883823,-0.002432992,-0.00960071,-0.007553906,0.004231578,0.003951085
BSU_29100,0.007074698,0.025613331,-0.001878261,-0.000702678,0.006237449,0.006824879,0.010923526,0.009677203,-0.003669347,-0.001744231,0.003368873,-0.006446387,-0.006568496,0.001587148,-0.009399175,0.010613117,0.008690821,0.004221138,0.003232381,-0.010808368,-0.004682614,-0.003898008,-0.011493282,0.013038447,0.008216318,0.001510903,-0.002677469,-0.012998255,-0.002451538,-0.002627776,0.002067778,-0.00420697,-0.003508634,-0.013519268,0.004056778,0.003687666,-0.000217386,-0.002551813,-0.003460331,-0.015876369,0.010515666,0.009499316,0.00607987,0.004472613,-0.008642802,-0.000819042,0.00102586,-0.008470377,0.001182376,-0.007645086,0.037953857,0.004366385,0.000703197,0.003639855,-0.009514456,-0.005350383,-0.008594879,-0.000518524,0.003427487,-0.006047563,0.006348962,-0.006354734,-0.003350601,-0.011521231,0.007400234,-0.011793173,0.013137386,0.011651149,-0.005642371,-0.017332658,-0.000733419,0.01970403
BSU_29110,0.007012573,-0.005704059,-0.005132346,-0.000869894,-0.002591532,0.010501094,0.006929363,0.017799435,-0.001716905,0.00520801,-0.005447005,-0.008459668,0.000762856,-0.004131974,-0.014399433,0.007365197,0.001645053,-0.00204679,3.13E-07,-0.003259779,0.000344552,-0.005523129,-0.010494752,0.010529263,0.007543181,-0.008195209,-0.00544092,-0.018206669,0.004944989,-0.013596714,0.009278071,0.004796598,-0.00474761,-0.007369519,0.00143632,-0.002612595,-0.002715347,-0.004915289,-0.004880619,-0.004113361,0.010975662,0.00815096,0.005124734,0.004065729,0.004109704,-0.002093551,0.00441819,-0.009477582,0.003608843,-0.000868983,0.0290416,0.013297285,-0.00441436,-0.001361535,-0.013688523,-0.008180285,0.008509975,-0.007510581,-0.013621157,-0.00344253,0.003021607,-0.003010491,-0.005903754,-0.002561853,0.003685681,-0.020422333,-0.002760493,-0.000891268,-0.000805345,-0.004610447,0.001234517,0.011938632
BSU_29120,0.015185006,-0.006389502,0.005393549,0.003495638,-0.005485616,-0.013208092,0.003368401,0.009119036,-0.002123632,0.004600332,-0.013472008,0.001986088,0.001850214,-0.006751608,0.008071275,-0.01139747,-0.018787294,0.010202675,-0.001435624,0.004781721,0.007865575,-0.006203579,0.013608663,-0.008674364,-0.019279364,-0.002413779,0.001249252,0.011775994,0.0160838,-0.010609154,0.01433879,0.00883131,-0.000420499,0.018347775,-0.003044757,-0.01401566,-0.000365546,0.005780522,0.007036339,-0.008039168,-0.001055421,-0.008959091,-0.003906157,0.007351635,-4.44E-05,0.007221474,-0.016487137,-1.99E-05,0.002173395,-0.006584394,0.004994877,0.00417022,-0.008372726,0.001979163,0.000763058,0.009562951,0.003898991,-0.00615227,-0.002675834,-0.00737003,-0.002202457,0.023856312,-0.00076414,0.002740398,0.001046772,0.010184593,0.012279258,-0.005750341,-0.001572978,0.005607524,-0.002586423,0.000429847
BSU_29130,0.013893675,-0.002402663,0.007404607,0.00021072,-0.006539669,-0.017032834,-0.00060851,0.00689911,-0.001598389,0.002726687,-0.008368714,0.004877545,0.002803455,-0.002468839,0.005516707,-0.017870041,-0.012224733,0.009284295,-0.001043318,0.005934818,0.002108326,-0.014586603,0.021998207,-0.01140539,-0.014369028,-0.001268208,-0.001525088,0.018723001,0.015831862,-0.016294076,0.014290651,0.004825458,-0.000387539,0.022069368,-0.0015946,-0.002700127,0.000738276,0.004916623,0.004097382,-0.014614969,0.003318649,-0.008053411,-0.005404679,0.010341542,0.002940461,0.006816328,-0.01286639,8.66E-05,5.96E-05,-0.000534363,0.000618479,-0.00365027,-0.010462791,-0.002456155,-0.002708419,0.014461098,0.007032533,-0.006026019,0.002557091,-0.004893925,0.007067223,0.025459302,-0.001417242,-0.003065519,-0.000923636,0.008535616,0.010475554,-0.009118661,-0.002273734,-0.0019692,0.007398264,-0.009580053
BSU_29140,0.013990994,-0.008807259,0.008748615,0.001133346,-0.006142554,-0.017730493,-0.000930074,0.006051503,0.00685808,0.003715751,-0.017306668,0.007743803,0.008369361,-0.009557098,0.011186084,-0.011734159,-0.015737968,0.012579107,0.006409624,0.006980165,0.000434756,-0.015138745,0.009591611,-0.000689439,-0.001792319,-0.006683024,-0.001321341,0.021000912,0.017908426,-0.02391824,0.008554407,0.003990292,0.002291011,0.018190736,-0.002432123,-0.010974782,2.55E-05,-0.00086486,0.001879448,-0.000841205,0.005853149,-0.012005873,-0.006180808,0.014782382,0.011171529,0.014343248,-0.006943667,0.001635154,-0.000171293,0.009695074,0.015818817,-0.018100728,-0.01616664,-0.00037735,-0.012254365,0.015912746,0.018595462,-0.00553415,-0.010066913,-0.013813018,0.004720601,0.015688096,0.004652427,-0.008732749,-0.011398436,0.017993046,0.014731447,0.007024917,-0.005384285,-0.00825168,0.003231345,-0.005060284
BSU_29150,-0.006598308,-0.021063032,-0.004024215,0.005436114,-0.004596165,0.008368136,0.013080677,-0.003751936,-0.00087303,0.01444033,-0.026144444,-0.00489984,-0.000704318,0.00013546,-0.004559785,0.00232131,0.00695552,0.023395362,-0.002500628,-0.002522528,0.015259152,-0.00331736,0.009842486,-0.008636851,0.008016815,0.006224303,0.000414786,-0.007067729,-0.002806925,0.008166059,-0.003365524,-0.001058966,-0.004196169,-0.001625534,0.003927546,-0.001288487,0.0155632,0.003512948,-0.010418027,0.001369029,-0.03991485,0.006095477,-0.003859626,0.019327198,0.00370843,-0.004887892,0.000214313,-0.008001743,0.00280225,0.004391266,-0.003479888,-0.024590052,-0.009995621,-0.005899136,-0.010131283,0.006587989,-0.002606945,0.001327824,-0.007736123,0.004874986,-0.00270044,-0.001680668,0.00498049,0.028611363,-0.001304251,-0.000670154,-0.021295348,0.01895154,-0.000486244,0.009277441,-0.007460903,-0.013339903
BSU_29160,0.010190474,-0.014609188,0.007894144,0.032558742,-0.000586982,0.003767397,0.012509594,0.020690295,-0.001747929,-0.005538852,-0.007762702,-0.009664119,0.00496597,0.012324331,0.00240197,-0.005645795,0.007670889,0.004762814,0.005507622,-0.008696241,0.013999018,-0.004286455,-0.00485976,0.007003793,-0.003678653,-0.00171829,-0.002866879,0.00953907,-0.001540669,-0.001796117,0.004176948,0.003416514,-0.008608607,0.011785656,-0.0005783,0.009697702,-0.008375574,0.013344276,-0.003971125,0.006301267,0.002345435,0.007011779,-0.011315619,0.003176909,0.015501967,0.003134125,0.000710825,-0.005633857,-0.008309746,-0.004212587,0.006548303,-0.002231443,-0.008827714,0.020441374,-0.005023357,-0.005199801,-0.002697967,0.053096303,-0.010285928,0.005104554,-0.01061956,-0.02070447,0.011000761,-0.000519655,-0.007601071,0.011377164,0.004792925,-0.005980976,-0.008202226,0.006966815,0.005114165,-0.00624065
BSU_29170,0.003888963,-0.010828257,-0.007862541,-0.003112402,-0.003830401,0.006522936,0.001213719,0.008866552,-0.006614338,-0.002993183,-0.018472126,0.001983283,-0.003291069,0.006590849,-0.006780309,-0.001346081,0.000413981,0.001428196,-0.002850487,-0.008351879,0.016441356,-0.001851256,0.010044485,-0.005936976,0.003814636,0.001677898,0.00076201,-0.002286659,-0.001720511,0.003812677,-0.002079595,-0.005099615,8.27E-05,-0.002929208,0.002001087,0.003553837,-0.008394669,-0.002329806,-0.000311948,-0.009105268,-0.003946038,0.000524018,0.008560121,0.008288558,-0.000328404,-0.001550479,-0.005745411,-0.00216124,4.90E-05,-0.001775045,0.006689773,-0.024731679,-0.000397642,-0.015880413,-0.000115433,0.009432728,-1.23E-05,-0.001586775,0.003071722,-0.004643718,-0.00988637,-0.003856576,-0.00412248,0.003233303,-0.006624511,0.001390145,-0.000960542,0.005099002,-0.003560001,0.000205214,-0.009219545,-0.006326971
BSU_29180,-0.004501011,-0.008091237,-0.00718942,-0.000526237,-0.003622685,-0.001197013,-0.000352351,0.000232617,-0.002444144,-0.000739589,-0.018914332,0.001245752,0.000607976,7.54E-05,-0.006059179,-0.005673382,-0.000847798,0.003461869,0.000225677,-0.001430411,0.008886849,0.004366041,0.014385188,-0.007045224,0.003780535,-0.003210765,-0.000727527,-0.000538235,0.003111534,0.000999822,-0.006532565,-0.006980144,0.002179714,-0.005161754,-0.000612637,-0.000232702,-0.004339471,-0.003553479,-0.000954794,-0.007285521,0.012442842,-0.009258904,0.000645664,0.00471214,0.001868049,-0.001290106,-0.007073522,8.06E-05,-0.001062144,-0.007146784,0.00138034,-0.008262715,-0.000209615,-0.008680918,0.005314206,0.006319277,-0.00497325,-0.003259316,-0.002980858,0.002569551,0.002456435,-0.004146217,0.001044783,0.005236857,-7.05E-06,-0.001996187,0.002844961,-0.001241081,-0.002108357,0.006114405,-0.002129797,-0.005908539
BSU_29190,-0.01635693,-0.000763451,-0.001066186,-0.001538586,-0.003680816,-0.008698184,-0.013247537,0.002940317,0.001315644,-0.009406231,-0.023270492,-0.001719964,0.002457312,0.002087723,-0.005422755,-0.003347295,0.001367023,-0.000359546,-0.000164336,-0.001027433,0.007098508,-0.00386608,0.004010096,0.002945496,0.004904469,-0.008146519,-0.004217809,-0.007672305,0.011526456,0.002708449,-0.007991082,-0.002519418,0.001663142,-0.001092768,-0.000155433,-0.00015956,-0.006570208,-0.004382338,-0.001604518,-0.002982101,0.006883056,-0.005464633,-0.004019937,0.000544163,0.004180967,-0.003317892,-0.005108003,-0.001386147,-0.002286122,-0.008337698,0.004462772,-0.008807163,-0.00792876,0.00054788,-0.003683954,0.005249087,-0.004858588,-0.007668825,-0.005513833,0.009178893,0.008950451,-0.003861509,0.009014482,-0.002931879,0.001672692,-0.014108898,-0.011360358,-0.005984107,-0.005957515,0.002188066,0.000208178,-0.003330137
BSU_29200,0.003576643,0.000639144,0.001934909,0.001435635,-0.005005101,-0.00211971,-0.005418091,-0.001425753,0.000111191,-0.000127236,-0.004983856,0.007959424,0.003796752,-0.002672226,-0.000737259,-0.000297952,-0.002692785,-0.004769346,-0.000299256,-0.006723323,0.009012618,-0.008480256,0.002324868,0.003075263,0.009771954,-0.018440188,-0.003191092,-0.009609061,-0.000252654,0.007055764,2.12E-05,-0.004174785,-0.007958192,0.000629422,0.001673076,-0.002831866,-0.004397405,-0.012299846,-0.003123792,-0.016187324,0.007505181,-0.007624475,0.000922791,0.001854098,-0.000225859,0.001720566,0.002944085,-0.003561198,0.002417317,-0.003611192,-0.009974186,0.02414078,0.012265519,-0.011554858,0.003118241,-0.001819276,-0.008527651,-0.00218834,-0.003905098,0.011554503,0.007889637,0.000543876,0.001453346,0.005862375,0.009228473,0.003241156,-0.006688187,0.013667969,0.002846646,0.010882626,-0.011901661,-0.005870337
BSU_29210,0.00648381,0.003771072,0.003391565,0.001236195,-0.001545518,-0.003618418,-0.010562201,-0.000726528,-0.003674763,0.004119115,-0.00232475,0.003817576,0.001860293,-0.000696629,-2.15E-05,-0.004715798,0.000175049,-0.008003059,-0.000887152,-0.005252966,0.007732397,-0.005206054,-0.001167448,0.005641097,0.010135588,-0.017600601,-0.00209322,-0.007195147,-0.000150606,0.009215123,0.003556966,-0.001507844,-0.003875118,0.000450749,-0.003558229,-0.000592791,-0.003987101,-0.011233135,-0.001400716,-0.016513277,0.010298,-0.005306579,0.00114028,0.002240816,-0.000336763,-0.000560593,0.003876653,-0.004804001,0.001929795,-0.003923922,-0.005549508,0.007770219,0.006117692,-0.006048996,0.002512419,-0.000421038,-0.003131655,-0.006910776,-0.003013467,0.005454801,0.007856349,-0.003109491,-0.002420315,0.00731148,0.012190631,0.00064195,0.00511891,0.006546245,-0.003142198,0.007411805,0.009221809,-0.002392899
BSU_29220,0.006106256,-0.001781849,-0.011832657,-0.000441601,-0.001084881,0.007940089,0.000550524,-0.001829359,-0.003244635,-0.000133276,-0.004665165,-0.006365415,-0.007132896,-0.007834565,-0.000470632,0.00480498,-0.001548108,0.000193933,-0.005198774,-0.01027312,0.003210628,0.007715637,-0.005090147,0.00467314,-0.006297598,-0.00784977,-0.00034184,0.005477533,0.013145777,-0.001264601,-0.005788392,-0.009965049,-0.002570784,0.003659562,-0.000417057,-0.000449011,-0.000836907,-0.001669868,0.000978476,-0.009451582,0.012220287,0.006924888,0.001553733,0.004810688,-0.000746295,0.005113044,-0.013335269,-0.003561688,0.001025276,-0.003591522,0.004144631,-0.013377792,-0.009787346,0.003558611,-8.33E-06,0.004512247,-0.006556773,-0.004686228,-0.004768023,-0.001307216,0.012314896,-0.000393493,-0.004090529,0.006545314,0.00283867,0.001685308,0.000708434,-0.007885787,-0.000125438,-0.005496319,-0.002819718,-0.00606604
BSU_29230,-0.008317443,-0.001414799,-0.014270818,-0.00155541,0.001671452,0.008020587,0.004054284,0.002820676,-0.004173229,-0.001163857,-0.000562245,-0.009495814,-0.005934488,-0.010379252,-0.004195522,-0.004678432,-0.002127621,0.00186252,-0.003594471,-0.010052756,0.002060284,0.009889573,0.000146285,0.009638971,-0.016600148,-0.008254655,-0.00306021,0.000766637,0.00712492,0.001369207,-0.011217272,-0.01021664,0.001899644,0.004549031,-0.000160312,0.008696863,-0.001477961,-0.002896662,0.001698192,0.00137159,0.008429226,0.005038489,0.006664973,0.005282189,0.007232636,0.002712507,-0.013365617,0.003544847,-8.16E-06,-0.004100648,0.000891447,0.006775096,0.000185237,0.003669594,-0.000393842,0.004964274,-0.003843655,-0.008958662,-0.006059423,-0.001833405,0.010207959,-0.003289224,-0.001614113,-0.005559794,0.004887552,0.000312765,-0.001247539,-0.013074798,-0.010397457,-0.011721576,0.002175687,-0.001739604
BSU_29239,-0.00548768,0.018017325,-0.019621675,0.003751684,0.001844496,-0.011570301,0.001275292,-0.007929417,-0.002432521,-0.00072831,-0.003887111,-0.00266711,-0.014175029,-0.001100305,0.005608419,-0.015789052,-0.011633706,0.009001103,-0.002092462,0.003326042,0.008246962,-0.001227188,-0.018455267,-0.004999569,-0.015233952,0.003625987,-0.001429604,0.025531304,-0.019556929,0.009082265,0.002236321,0.007305817,-0.002020287,-0.00476881,-0.007500661,-0.00055707,-0.012217933,0.006604286,0.012032155,0.010891616,-0.01956686,0.017302959,0.004379544,-0.024147827,0.036675073,-0.023571518,0.005789429,0.004827193,0.003516398,-0.002382258,0.000615894,-0.016612311,0.008140608,0.010291649,-0.014317498,0.012598803,-0.002867424,0.014350906,0.005473766,0.001088984,0.008333275,-0.020400092,-0.021674963,-0.00840781,-0.001988347,-0.000348959,0.016925827,0.002952852,0.001062637,-0.017526702,0.018772485,-0.019882146
BSU_29240,-0.014562391,0.073461067,-0.02740109,0.00126864,-0.001914353,0.014210414,0.032019032,0.016994014,-0.007028096,-0.000669904,0.001136724,0.004397537,0.002548357,0.007137146,-0.013304425,-0.003793792,-0.007018604,0.010460512,-0.011085062,-0.007884624,-0.010370086,0.007680153,-0.006294203,-0.012085804,-0.002349323,0.009715961,0.001859659,0.004145179,-0.001227301,-0.007463839,0.028797265,0.015363376,0.009499219,0.007182082,-0.006206723,-0.005358933,-0.002371135,-0.025825345,-0.002947878,0.015565691,0.000548011,-0.006410779,0.001341499,0.002381396,0.015214036,-0.018193539,0.020734316,0.002464704,0.012744159,0.014585181,-0.003493127,0.001093398,0.005989434,-0.004326915,-0.002356841,-0.008919703,-0.009840328,0.039034287,0.000790296,-0.010699122,0.021073413,-0.020652586,-0.031115284,-0.037306566,-0.00475544,-0.019285275,-0.010340089,-0.033508298,-0.00834122,-0.003360645,0.021543906,-0.001816207
BSU_29249,-0.007655737,-0.016365548,-0.007079912,-0.011371386,-0.001465098,0.007943126,-0.012884124,-0.004557207,-0.008531643,0.000253312,-0.010734435,-0.002062533,-0.01003835,0.012072261,-0.00283334,-0.003574304,0.010323513,0.006198221,-0.0138205,0.009195998,0.012290603,0.02095006,0.012155008,-0.009915437,0.015854131,-0.013076057,-0.003356674,-0.000258197,0.001961125,0.010162677,-0.016490201,0.006132567,0.007963927,-0.009191267,-0.010713375,-0.009042439,-0.006146826,-0.000721647,-0.0014238,0.002930813,0.016012662,0.001842584,0.008282713,0.015104841,0.018321893,-0.011318126,-0.022682526,0.001395016,-0.011973997,-0.019964121,0.016146669,-0.01379901,-0.003746136,-0.006244112,-0.007970482,0.0246372,-0.00573243,-0.004227529,-0.02626905,0.012086858,0.001172415,0.014019452,-0.019371328,-0.023296076,-0.037389982,0.007815746,-0.0034147,0.010240407,0.033854458,-0.002757357,0.027867673,-0.00141042
BSU_29250,0.00947442,-0.001722165,-0.008810406,0.00184159,-0.006251914,-0.008624031,0.011203035,0.00167415,-0.004941872,0.001776917,-0.005931499,-0.010891329,-0.005224474,0.005637764,-0.002034517,-0.00385332,0.003326723,-0.001422893,-0.00223933,0.002255106,0.000132401,-0.006188563,-0.006904112,-0.00380644,0.011262778,0.002047119,-0.004414862,0.006703574,0.00694436,0.006767517,-0.007666531,-0.018720619,0.007385489,0.002750675,0.000310697,-0.000966626,-0.005865577,-0.000153492,-0.00108838,0.003976348,0.008485243,0.00028275,-0.018120696,-0.007635116,0.007477096,-0.005945396,-0.013691793,0.000109808,-0.004744929,-0.00946059,-0.002256141,0.02003179,-0.006586401,0.008636873,-0.015544555,0.006415193,0.013051604,-0.017132885,-0.00099061,-0.002311665,-0.005994044,-0.00205139,-0.004568446,0.018461638,0.002310808,-0.004100417,-0.001039159,-0.003770503,-0.012890891,0.00073242,-0.00144744,0.00173616
BSU_29260,-0.002827436,0.005324765,-0.004089395,-0.020972021,-0.010512233,0.018208174,0.021508258,-0.001381834,-0.001148205,-0.01694495,-4.73E-05,0.000553821,0.003106379,-0.004466952,-0.007072238,0.00826378,0.009859633,0.001891292,0.00424326,-0.005505109,-0.004549101,0.009063244,0.014320052,0.003510304,0.01638516,-0.005062544,-0.001467985,-0.007363513,-0.019202559,0.004280784,-0.005785581,-0.007154007,-0.00058327,-0.00172883,-0.011892168,0.013207711,0.003047772,0.003317402,-0.003962734,-0.012508074,0.011084993,-0.006842747,0.013287635,-0.002317453,0.025856638,0.001650804,0.009064002,-0.001846815,-0.000593369,-0.001211333,-0.00288591,0.024126905,-0.014893927,0.020965833,0.002955826,0.027782182,-0.016278572,-0.001290378,-0.006302336,-0.000585455,0.008882531,-0.000522956,-0.022890393,0.013472703,0.001871328,-0.008940779,-0.014511898,0.01229087,0.003831474,-0.002124797,0.01163001,0.00265357
BSU_29270,-0.008810774,-0.001489058,-0.002538427,-0.003689816,-0.00463799,0.009292003,0.003417681,-0.001959431,-0.004493262,-0.007324528,-0.005874963,0.000621841,-2.21E-05,0.002232825,0.001379853,-0.002633044,-0.003864217,-0.00691246,-0.005467205,-0.00376862,-0.00338927,0.003378621,-0.004990038,-0.009817138,-0.00639237,-0.002072646,-0.002097976,-0.000320994,-0.010736109,0.003628421,0.001387583,0.00152891,0.003923328,-0.004017258,0.003352213,0.005040959,-0.004633101,0.003470414,-0.002651808,-0.005095562,0.003978822,-0.007429477,-0.002821602,0.007664298,-0.002984646,-0.002671705,-0.001592715,0.00419478,-0.011640361,0.000810957,-0.00491218,0.003937369,0.005381133,0.000458615,0.000905832,-0.007084463,-0.002223475,-0.010636204,0.00077197,0.006073552,-0.007357195,-0.003779319,-0.009664187,0.003635138,0.007667533,-0.008063722,-0.004447249,-0.002871609,-5.11E-05,0.004613367,-0.005244755,-0.007567553
BSU_29280,0.010294178,0.00045342,-0.003178677,-0.007475334,-0.005515479,0.008438421,-0.021684053,0.001134907,-0.005758732,0.001076895,0.037540267,0.007113503,0.000828774,0.00047842,-0.012980967,0.017677451,-0.013906451,-0.014709843,-0.00685172,0.00035167,0.025721793,0.145516505,-0.015937307,-0.001767471,-0.012561667,-0.007320856,-0.006582589,-0.014726897,-0.007851538,0.003798486,0.010365396,0.007178006,0.006474775,-0.004231781,-0.001702352,0.025451303,-0.013109417,-0.01220545,-0.00973244,-0.005417749,0.004220879,-0.004467492,0.013422314,0.016384869,-0.003115241,-0.013917313,0.003986386,0.009852593,-0.004437174,0.00218622,0.004387931,0.000159788,0.015049335,0.002968446,0.012740319,0.00413406,-0.000839239,-0.005273222,0.006356993,-0.000535764,-0.034391185,-0.004451403,0.01819139,-0.030457679,-0.001157216,-0.008470981,0.003335342,-0.011582887,0.001091813,-0.01001741,-0.007636427,-0.00117692
BSU_29290,0.007066989,0.002876426,0.006679514,0.001386362,-0.00197815,0.025731836,-0.009168588,-0.010296547,-0.009688042,0.001757995,0.004105241,0.029564357,0.008902953,-0.004522483,0.002366432,0.0138673,-0.00763545,-0.022181297,0.012618087,-0.015020343,-0.025173494,0.13274497,3.26E-05,-0.009227714,-0.006596392,-0.007681659,-0.00055669,-0.006347513,0.003327551,-0.014155027,0.009509206,-0.013332898,-0.000493874,0.01296742,-0.005818853,0.017659613,-0.017534459,0.015627037,-0.008363084,-0.018339387,0.010352785,0.017723641,0.007880831,0.020296129,0.011007319,0.002296544,-0.00271039,0.003112802,0.002984211,-0.002683501,-0.011298199,-0.001138479,-0.005404846,-0.010837501,0.010720167,-0.014318533,-0.012589954,-0.006347931,0.001655813,0.025189643,0.022289295,0.005339196,0.007860728,-0.010616728,-0.002507341,0.000996596,-0.00072639,0.008153796,0.003805263,0.008844252,-0.005246477,0.008495566
BSU_29300,-0.003297762,-0.012692299,-0.015566637,-0.001996837,-0.006822679,0.022035787,0.005096927,0.011811275,-0.003304387,-0.001093435,0.025972097,0.014192401,0.005758309,-0.009576841,0.000646497,-0.002255491,0.004706782,-0.015818024,-0.000902125,-0.008749153,0.004808645,0.191572997,0.002560169,0.00295776,-0.002900246,-0.002454525,-0.000441078,0.011785044,-0.013776268,-0.018560996,0.00085733,-0.012037694,-0.000248593,0.004637895,0.001615524,-0.023514451,-0.009663249,-0.006424482,0.002021247,-0.003506677,0.013796977,-5.14E-06,0.002292148,-0.005488718,-0.00044925,-0.00582482,-0.020684639,0.00522729,-0.001395024,0.00325555,0.000655343,-0.005587892,0.009061576,-0.012526774,0.00174546,-0.027726601,-0.007036797,0.000223761,0.008305678,-0.001539303,-0.018702669,0.007800804,-0.004615516,-0.009141619,-0.002073087,0.006519874,-0.012507949,-0.002092721,0.013152256,0.009588113,-0.008289192,-0.007247197
BSU_29310,0.003076524,0.009806126,-0.012531532,0.002703695,0.002597199,0.015356364,-0.013987256,-0.000968724,-0.012502904,0.00269395,0.012158475,0.007717421,-0.002664684,-0.002741673,-0.010001979,0.005979422,-0.003079659,-0.01122899,0.013663364,-0.009567559,0.017083529,0.151874705,0.008525759,-0.002908757,-0.005147697,-0.002033684,-0.003139226,-0.00361754,0.005154439,-0.016834174,0.004099287,0.002206391,-0.001015037,0.00377881,0.005551334,-0.003301336,-0.013978427,-0.002591348,-0.001520794,-0.008557755,-0.003179103,-0.004864398,-0.000255286,0.004941057,-0.001668198,-0.007611103,-0.011100647,0.010568184,-0.011606524,-0.00122073,-0.003979859,0.00088328,0.014457388,-0.011678288,0.003875676,-0.014043159,0.006985923,0.001174185,-0.00168522,-0.002213527,-0.005922732,0.008302524,-0.002495181,-0.009753957,-0.010727501,0.007694329,-0.001350811,-0.014451917,-0.014538148,-0.003817488,-0.000853372,-0.008203331
BSU_29320,0.003737375,-0.003044959,-0.050393087,-0.002265715,0.000513549,0.003274939,-0.020669327,-0.008164561,0.001641673,0.003734525,-0.001356063,0.028100962,-0.013390432,-0.009934049,0.010301743,-0.002180557,-0.037326248,-0.019962293,0.009696665,-0.002551123,0.015730269,0.156630004,0.017637355,0.005225924,0.000354651,0.009017471,0.000857167,0.012535144,-0.008757987,0.012245409,0.006474831,0.002616381,0.001839485,0.001139544,-0.008131004,-0.018789244,-0.023527436,0.006914553,-0.008364381,0.008641667,0.003597377,0.004624888,0.000767471,0.002832841,-0.000502097,-0.009036948,0.009385566,-0.00431577,-0.009768296,0.001214095,0.009252081,-0.005021113,-0.007823498,-0.006315898,0.008252565,-0.021289723,-0.000247215,0.005436763,-0.003489484,0.01003375,0.012956856,-0.01294298,-0.001082156,0.013952435,0.000803315,0.015060715,-0.002017354,-0.014214289,-0.003651739,-3.40E-05,0.00136014,-0.031989993
