locus_tag,GOs
XNR_RS23900,GO:0006725
XNR_RS23900,GO:0006807
XNR_RS23900,GO:0008150
XNR_RS23900,GO:0008152
XNR_RS23900,GO:0008652
XNR_RS23900,GO:0009058
XNR_RS23900,GO:0009987
XNR_RS23900,GO:0016053
XNR_RS23900,GO:0016829
XNR_RS23900,GO:0016835
XNR_RS23900,GO:0016836
XNR_RS23900,GO:0018130
XNR_RS23900,GO:0019438
XNR_RS23900,GO:0019752
XNR_RS23900,GO:0034641
XNR_RS23900,GO:0040007
XNR_RS23900,GO:0043436
XNR_RS23900,GO:0044237
XNR_RS23900,GO:0044238
XNR_RS23900,GO:0044249
XNR_RS23900,GO:0044281
XNR_RS23900,GO:0044283
XNR_RS23900,GO:0046394
XNR_RS23900,GO:0046483
XNR_RS23900,GO:0052803
XNR_RS23900,GO:0071704
XNR_RS23900,GO:1901360
XNR_RS23900,GO:1901362
XNR_RS23900,GO:1901564
XNR_RS23900,GO:1901566
XNR_RS23900,GO:1901576
XNR_RS23900,GO:1901605
XNR_RS23900,GO:1901607
XNR_RS30920,-
XNR_RS23910,GO:0005575
XNR_RS23910,GO:0005618
XNR_RS23910,GO:0005623
XNR_RS23910,GO:0008150
XNR_RS23910,GO:0030312
XNR_RS23910,GO:0040007
XNR_RS23910,GO:0044464
XNR_RS23910,GO:0071944
XNR_RS23915,GO:0000105
XNR_RS23915,GO:0000162
XNR_RS23915,GO:0003674
XNR_RS23915,GO:0003824
XNR_RS23915,GO:0003949
XNR_RS23915,GO:0005575
XNR_RS23915,GO:0005622
XNR_RS23915,GO:0005623
XNR_RS23915,GO:0005737
XNR_RS23915,GO:0006082
XNR_RS23915,GO:0006520
XNR_RS23915,GO:0006547
XNR_RS23915,GO:0006568
XNR_RS23915,GO:0006576
XNR_RS23915,GO:0006586
XNR_RS23915,GO:0006725
XNR_RS23915,GO:0006807
XNR_RS23915,GO:0008150
XNR_RS23915,GO:0008152
XNR_RS23915,GO:0008652
XNR_RS23915,GO:0009058
XNR_RS23915,GO:0009072
XNR_RS23915,GO:0009073
XNR_RS23915,GO:0009308
XNR_RS23915,GO:0009309
XNR_RS23915,GO:0009987
XNR_RS23915,GO:0016053
XNR_RS23915,GO:0016853
XNR_RS23915,GO:0016860
XNR_RS23915,GO:0016861
XNR_RS23915,GO:0018130
XNR_RS23915,GO:0019438
XNR_RS23915,GO:0019752
XNR_RS23915,GO:0034641
XNR_RS23915,GO:0040007
XNR_RS23915,GO:0042401
XNR_RS23915,GO:0042430
XNR_RS23915,GO:0042435
XNR_RS23915,GO:0043436
XNR_RS23915,GO:0044106
XNR_RS23915,GO:0044237
XNR_RS23915,GO:0044238
XNR_RS23915,GO:0044249
XNR_RS23915,GO:0044271
XNR_RS23915,GO:0044281
XNR_RS23915,GO:0044283
XNR_RS23915,GO:0044424
XNR_RS23915,GO:0044464
XNR_RS23915,GO:0046219
XNR_RS23915,GO:0046394
XNR_RS23915,GO:0046483
XNR_RS23915,GO:0052803
XNR_RS23915,GO:0071704
XNR_RS23915,GO:1901360
XNR_RS23915,GO:1901362
XNR_RS23915,GO:1901564
XNR_RS23915,GO:1901566
XNR_RS23915,GO:1901576
XNR_RS23915,GO:1901605
XNR_RS23915,GO:1901607
XNR_RS23920,-
XNR_RS23925,GO:0000107
XNR_RS23925,GO:0003674
XNR_RS23925,GO:0003824
XNR_RS23925,GO:0008150
XNR_RS23925,GO:0016740
XNR_RS23925,GO:0016757
XNR_RS23925,GO:0016763
XNR_RS23925,GO:0040007
XNR_RS23930,-
XNR_RS23935,-
XNR_RS23940,GO:0008150
XNR_RS23940,GO:0040007
XNR_RS23945,-
XNR_RS23950,-
XNR_RS23955,-
XNR_RS23960,-
XNR_RS23965,-
XNR_RS23970,GO:0000162
XNR_RS23970,GO:0000287
XNR_RS23970,GO:0003674
XNR_RS23970,GO:0003824
XNR_RS23970,GO:0004425
XNR_RS23970,GO:0005488
XNR_RS23970,GO:0005575
XNR_RS23970,GO:0005618
XNR_RS23970,GO:0005623
XNR_RS23970,GO:0005886
XNR_RS23970,GO:0006082
XNR_RS23970,GO:0006520
XNR_RS23970,GO:0006568
XNR_RS23970,GO:0006576
XNR_RS23970,GO:0006586
XNR_RS23970,GO:0006725
XNR_RS23970,GO:0006793
XNR_RS23970,GO:0006796
XNR_RS23970,GO:0006807
XNR_RS23970,GO:0008150
XNR_RS23970,GO:0008152
XNR_RS23970,GO:0008652
XNR_RS23970,GO:0009058
XNR_RS23970,GO:0009072
XNR_RS23970,GO:0009073
XNR_RS23970,GO:0009308
XNR_RS23970,GO:0009309
XNR_RS23970,GO:0009987
XNR_RS23970,GO:0016020
XNR_RS23970,GO:0016053
XNR_RS23970,GO:0016829
XNR_RS23970,GO:0016830
XNR_RS23970,GO:0016831
XNR_RS23970,GO:0018130
XNR_RS23970,GO:0019438
XNR_RS23970,GO:0019637
XNR_RS23970,GO:0019693
XNR_RS23970,GO:0019752
XNR_RS23970,GO:0030312
XNR_RS23970,GO:0034641
XNR_RS23970,GO:0040007
XNR_RS23970,GO:0042401
XNR_RS23970,GO:0042430
XNR_RS23970,GO:0042435
XNR_RS23970,GO:0043167
XNR_RS23970,GO:0043169
XNR_RS23970,GO:0043436
XNR_RS23970,GO:0044106
XNR_RS23970,GO:0044237
XNR_RS23970,GO:0044238
XNR_RS23970,GO:0044249
XNR_RS23970,GO:0044271
XNR_RS23970,GO:0044281
XNR_RS23970,GO:0044283
XNR_RS23970,GO:0044464
XNR_RS23970,GO:0046219
XNR_RS23970,GO:0046391
XNR_RS23970,GO:0046394
XNR_RS23970,GO:0046483
XNR_RS23970,GO:0046872
XNR_RS23970,GO:0071704
XNR_RS23970,GO:0071944
XNR_RS23970,GO:1901135
XNR_RS23970,GO:1901360
XNR_RS23970,GO:1901362
XNR_RS23970,GO:1901564
XNR_RS23970,GO:1901566
XNR_RS23970,GO:1901576
XNR_RS23970,GO:1901605
XNR_RS23970,GO:1901607
XNR_RS23975,GO:0000162
XNR_RS23975,GO:0005575
XNR_RS23975,GO:0005622
XNR_RS23975,GO:0005623
XNR_RS23975,GO:0005737
XNR_RS23975,GO:0006082
XNR_RS23975,GO:0006520
XNR_RS23975,GO:0006568
XNR_RS23975,GO:0006576
XNR_RS23975,GO:0006586
XNR_RS23975,GO:0006725
XNR_RS23975,GO:0006807
XNR_RS23975,GO:0008150
XNR_RS23975,GO:0008152
XNR_RS23975,GO:0008652
XNR_RS23975,GO:0009058
XNR_RS23975,GO:0009072
XNR_RS23975,GO:0009073
XNR_RS23975,GO:0009308
XNR_RS23975,GO:0009309
XNR_RS23975,GO:0009987
XNR_RS23975,GO:0016053
XNR_RS23975,GO:0018130
XNR_RS23975,GO:0019438
XNR_RS23975,GO:0019752
XNR_RS23975,GO:0034641
XNR_RS23975,GO:0042401
XNR_RS23975,GO:0042430
XNR_RS23975,GO:0042435
XNR_RS23975,GO:0043436
XNR_RS23975,GO:0044106
XNR_RS23975,GO:0044237
XNR_RS23975,GO:0044238
XNR_RS23975,GO:0044249
XNR_RS23975,GO:0044271
XNR_RS23975,GO:0044281
XNR_RS23975,GO:0044283
XNR_RS23975,GO:0044424
XNR_RS23975,GO:0044464
XNR_RS23975,GO:0046219
XNR_RS23975,GO:0046394
XNR_RS23975,GO:0046483
XNR_RS23975,GO:0071704
XNR_RS23975,GO:1901360
XNR_RS23975,GO:1901362
XNR_RS23975,GO:1901564
XNR_RS23975,GO:1901566
XNR_RS23975,GO:1901576
XNR_RS23975,GO:1901605
XNR_RS23975,GO:1901607
XNR_RS23980,GO:0003674
XNR_RS23980,GO:0005488
XNR_RS23980,GO:0005575
XNR_RS23980,GO:0005622
XNR_RS23980,GO:0005623
XNR_RS23980,GO:0005737
XNR_RS23980,GO:0008144
XNR_RS23980,GO:0019842
XNR_RS23980,GO:0030170
XNR_RS23980,GO:0036094
XNR_RS23980,GO:0043167
XNR_RS23980,GO:0043168
XNR_RS23980,GO:0044424
XNR_RS23980,GO:0044464
XNR_RS23980,GO:0048037
XNR_RS23980,GO:0050662
XNR_RS23980,GO:0070279
XNR_RS23980,GO:0097159
XNR_RS23980,GO:1901363
XNR_RS23985,-
XNR_RS23990,-
XNR_RS23995,-
XNR_RS24000,-
XNR_RS24005,-
XNR_RS24010,-
XNR_RS24015,-
XNR_RS24020,-
XNR_RS24025,-
XNR_RS24030,-
XNR_RS24035,GO:0003674
XNR_RS24035,GO:0003824
XNR_RS24035,GO:0005575
XNR_RS24035,GO:0005622
XNR_RS24035,GO:0005623
XNR_RS24035,GO:0005737
XNR_RS24035,GO:0005829
XNR_RS24035,GO:0005886
XNR_RS24035,GO:0006082
XNR_RS24035,GO:0006520
XNR_RS24035,GO:0006536
XNR_RS24035,GO:0006537
XNR_RS24035,GO:0006541
XNR_RS24035,GO:0006807
XNR_RS24035,GO:0008150
XNR_RS24035,GO:0008152
XNR_RS24035,GO:0008652
XNR_RS24035,GO:0009058
XNR_RS24035,GO:0009064
XNR_RS24035,GO:0009084
XNR_RS24035,GO:0009987
XNR_RS24035,GO:0015930
XNR_RS24035,GO:0016020
XNR_RS24035,GO:0016053
XNR_RS24035,GO:0016491
XNR_RS24035,GO:0016638
XNR_RS24035,GO:0019676
XNR_RS24035,GO:0019740
XNR_RS24035,GO:0019752
XNR_RS24035,GO:0040007
XNR_RS24035,GO:0043436
XNR_RS24035,GO:0043648
XNR_RS24035,GO:0043650
XNR_RS24035,GO:0044237
XNR_RS24035,GO:0044238
XNR_RS24035,GO:0044249
XNR_RS24035,GO:0044281
XNR_RS24035,GO:0044283
XNR_RS24035,GO:0044424
XNR_RS24035,GO:0044444
XNR_RS24035,GO:0044464
XNR_RS24035,GO:0046394
XNR_RS24035,GO:0055114
XNR_RS24035,GO:0071704
XNR_RS24035,GO:0071944
XNR_RS24035,GO:1901564
XNR_RS24035,GO:1901566
XNR_RS24035,GO:1901576
XNR_RS24035,GO:1901605
XNR_RS24035,GO:1901607
XNR_RS24040,GO:0005575
XNR_RS24040,GO:0005622
XNR_RS24040,GO:0005623
XNR_RS24040,GO:0005737
XNR_RS24040,GO:0005829
XNR_RS24040,GO:0005886
XNR_RS24040,GO:0008150
XNR_RS24040,GO:0016020
XNR_RS24040,GO:0040007
XNR_RS24040,GO:0044424
XNR_RS24040,GO:0044444
XNR_RS24040,GO:0044464
XNR_RS24040,GO:0071944
XNR_RS24045,-
XNR_RS24050,-
XNR_RS24055,-
XNR_RS24060,-
XNR_RS24065,-
XNR_RS24070,-
XNR_RS24075,-
XNR_RS24080,GO:0005575
XNR_RS24080,GO:0005622
XNR_RS24080,GO:0005623
XNR_RS24080,GO:0005737
XNR_RS24080,GO:0005829
XNR_RS24080,GO:0044424
XNR_RS24080,GO:0044444
XNR_RS24080,GO:0044464
XNR_RS24085,-
XNR_RS24090,-
XNR_RS24095,-
XNR_RS24100,-
XNR_RS24105,GO:0003674
XNR_RS24105,GO:0003824
XNR_RS24105,GO:0004743
XNR_RS24105,GO:0005575
XNR_RS24105,GO:0005622
XNR_RS24105,GO:0005623
XNR_RS24105,GO:0005737
XNR_RS24105,GO:0005829
XNR_RS24105,GO:0005886
XNR_RS24105,GO:0005975
XNR_RS24105,GO:0006082
XNR_RS24105,GO:0006090
XNR_RS24105,GO:0006091
XNR_RS24105,GO:0006096
XNR_RS24105,GO:0006139
XNR_RS24105,GO:0006163
XNR_RS24105,GO:0006164
XNR_RS24105,GO:0006165
XNR_RS24105,GO:0006725
XNR_RS24105,GO:0006732
XNR_RS24105,GO:0006733
XNR_RS24105,GO:0006753
XNR_RS24105,GO:0006754
XNR_RS24105,GO:0006757
XNR_RS24105,GO:0006793
XNR_RS24105,GO:0006796
XNR_RS24105,GO:0006807
XNR_RS24105,GO:0008150
XNR_RS24105,GO:0008152
XNR_RS24105,GO:0009056
XNR_RS24105,GO:0009058
XNR_RS24105,GO:0009108
XNR_RS24105,GO:0009117
XNR_RS24105,GO:0009123
XNR_RS24105,GO:0009124
XNR_RS24105,GO:0009126
XNR_RS24105,GO:0009127
XNR_RS24105,GO:0009132
XNR_RS24105,GO:0009135
XNR_RS24105,GO:0009141
XNR_RS24105,GO:0009142
XNR_RS24105,GO:0009144
XNR_RS24105,GO:0009145
XNR_RS24105,GO:0009150
XNR_RS24105,GO:0009152
XNR_RS24105,GO:0009156
XNR_RS24105,GO:0009161
XNR_RS24105,GO:0009165
XNR_RS24105,GO:0009166
XNR_RS24105,GO:0009167
XNR_RS24105,GO:0009168
XNR_RS24105,GO:0009179
XNR_RS24105,GO:0009185
XNR_RS24105,GO:0009199
XNR_RS24105,GO:0009201
XNR_RS24105,GO:0009205
XNR_RS24105,GO:0009206
XNR_RS24105,GO:0009259
XNR_RS24105,GO:0009260
XNR_RS24105,GO:0009987
XNR_RS24105,GO:0016020
XNR_RS24105,GO:0016052
XNR_RS24105,GO:0016053
XNR_RS24105,GO:0016310
XNR_RS24105,GO:0016740
XNR_RS24105,GO:0016772
XNR_RS24105,GO:0016773
XNR_RS24105,GO:0017144
XNR_RS24105,GO:0018130
XNR_RS24105,GO:0019359
XNR_RS24105,GO:0019362
XNR_RS24105,GO:0019363
XNR_RS24105,GO:0019438
XNR_RS24105,GO:0019439
XNR_RS24105,GO:0019637
XNR_RS24105,GO:0019693
XNR_RS24105,GO:0019752
XNR_RS24105,GO:0032787
XNR_RS24105,GO:0034404
XNR_RS24105,GO:0034641
XNR_RS24105,GO:0034654
XNR_RS24105,GO:0034655
XNR_RS24105,GO:0040007
XNR_RS24105,GO:0042866
XNR_RS24105,GO:0043436
XNR_RS24105,GO:0044237
XNR_RS24105,GO:0044238
XNR_RS24105,GO:0044248
XNR_RS24105,GO:0044249
XNR_RS24105,GO:0044270
XNR_RS24105,GO:0044271
XNR_RS24105,GO:0044281
XNR_RS24105,GO:0044283
XNR_RS24105,GO:0044424
XNR_RS24105,GO:0044444
XNR_RS24105,GO:0044464
XNR_RS24105,GO:0046031
XNR_RS24105,GO:0046034
XNR_RS24105,GO:0046390
XNR_RS24105,GO:0046394
XNR_RS24105,GO:0046434
XNR_RS24105,GO:0046483
XNR_RS24105,GO:0046496
XNR_RS24105,GO:0046700
XNR_RS24105,GO:0046939
XNR_RS24105,GO:0051186
XNR_RS24105,GO:0051188
XNR_RS24105,GO:0055086
XNR_RS24105,GO:0071704
XNR_RS24105,GO:0071944
XNR_RS24105,GO:0072330
XNR_RS24105,GO:0072521
XNR_RS24105,GO:0072522
XNR_RS24105,GO:0072524
XNR_RS24105,GO:0072525
XNR_RS24105,GO:0090407
XNR_RS24105,GO:1901135
XNR_RS24105,GO:1901137
XNR_RS24105,GO:1901292
XNR_RS24105,GO:1901293
XNR_RS24105,GO:1901360
XNR_RS24105,GO:1901361
XNR_RS24105,GO:1901362
XNR_RS24105,GO:1901564
XNR_RS24105,GO:1901566
XNR_RS24105,GO:1901575
XNR_RS24105,GO:1901576
XNR_RS24110,-
XNR_RS24120,GO:0000160
XNR_RS24120,GO:0003674
XNR_RS24120,GO:0005488
XNR_RS24120,GO:0005575
XNR_RS24120,GO:0005618
XNR_RS24120,GO:0005623
XNR_RS24120,GO:0005886
XNR_RS24120,GO:0007154
XNR_RS24120,GO:0007165
XNR_RS24120,GO:0008150
XNR_RS24120,GO:0009987
XNR_RS24120,GO:0016020
XNR_RS24120,GO:0023052
XNR_RS24120,GO:0030312
XNR_RS24120,GO:0035556
XNR_RS24120,GO:0040007
XNR_RS24120,GO:0043167
XNR_RS24120,GO:0043168
XNR_RS24120,GO:0044464
XNR_RS24120,GO:0050789
XNR_RS24120,GO:0050794
XNR_RS24120,GO:0050896
XNR_RS24120,GO:0051716
XNR_RS24120,GO:0065007
XNR_RS24120,GO:0071944
XNR_RS24125,-
XNR_RS24130,-
XNR_RS24135,-
XNR_RS24140,-
XNR_RS24145,-
XNR_RS24150,-
XNR_RS24155,-
XNR_RS24160,-
XNR_RS24165,GO:0003674
XNR_RS24165,GO:0003824
XNR_RS24165,GO:0003887
XNR_RS24165,GO:0004518
XNR_RS24165,GO:0004527
XNR_RS24165,GO:0005575
XNR_RS24165,GO:0005618
XNR_RS24165,GO:0005622
XNR_RS24165,GO:0005623
XNR_RS24165,GO:0005737
XNR_RS24165,GO:0005886
XNR_RS24165,GO:0006139
XNR_RS24165,GO:0006259
XNR_RS24165,GO:0006260
XNR_RS24165,GO:0006261
XNR_RS24165,GO:0006281
XNR_RS24165,GO:0006725
XNR_RS24165,GO:0006807
XNR_RS24165,GO:0006950
XNR_RS24165,GO:0006974
XNR_RS24165,GO:0008150
XNR_RS24165,GO:0008152
XNR_RS24165,GO:0008409
XNR_RS24165,GO:0009058
XNR_RS24165,GO:0009059
XNR_RS24165,GO:0009987
XNR_RS24165,GO:0016020
XNR_RS24165,GO:0016740
XNR_RS24165,GO:0016772
XNR_RS24165,GO:0016779
XNR_RS24165,GO:0016787
XNR_RS24165,GO:0016788
XNR_RS24165,GO:0018130
XNR_RS24165,GO:0019438
XNR_RS24165,GO:0030312
XNR_RS24165,GO:0033554
XNR_RS24165,GO:0034061
XNR_RS24165,GO:0034641
XNR_RS24165,GO:0034645
XNR_RS24165,GO:0034654
XNR_RS24165,GO:0040007
XNR_RS24165,GO:0043170
XNR_RS24165,GO:0044237
XNR_RS24165,GO:0044238
XNR_RS24165,GO:0044249
XNR_RS24165,GO:0044260
XNR_RS24165,GO:0044271
XNR_RS24165,GO:0044424
XNR_RS24165,GO:0044464
XNR_RS24165,GO:0046483
XNR_RS24165,GO:0050896
XNR_RS24165,GO:0051716
XNR_RS24165,GO:0071704
XNR_RS24165,GO:0071897
XNR_RS24165,GO:0071944
XNR_RS24165,GO:0090304
XNR_RS24165,GO:0090305
XNR_RS24165,GO:0140097
XNR_RS24165,GO:1901360
XNR_RS24165,GO:1901362
XNR_RS24165,GO:1901576
XNR_RS24170,-
XNR_RS24175,-
XNR_RS24180,-
XNR_RS24185,GO:0005575
XNR_RS24185,GO:0005618
XNR_RS24185,GO:0005622
XNR_RS24185,GO:0005623
XNR_RS24185,GO:0005737
XNR_RS24185,GO:0005829
XNR_RS24185,GO:0005886
XNR_RS24185,GO:0008150
XNR_RS24185,GO:0016020
XNR_RS24185,GO:0030312
XNR_RS24185,GO:0040007
XNR_RS24185,GO:0044424
XNR_RS24185,GO:0044444
XNR_RS24185,GO:0044464
XNR_RS24185,GO:0071944
XNR_RS24190,-
XNR_RS24195,-
XNR_RS24200,GO:0000166
XNR_RS24200,GO:0001882
XNR_RS24200,GO:0001884
XNR_RS24200,GO:0002135
XNR_RS24200,GO:0003674
XNR_RS24200,GO:0003824
XNR_RS24200,GO:0004140
XNR_RS24200,GO:0005488
XNR_RS24200,GO:0005575
XNR_RS24200,GO:0005622
XNR_RS24200,GO:0005623
XNR_RS24200,GO:0005737
XNR_RS24200,GO:0005829
XNR_RS24200,GO:0006139
XNR_RS24200,GO:0006163
XNR_RS24200,GO:0006164
XNR_RS24200,GO:0006725
XNR_RS24200,GO:0006732
XNR_RS24200,GO:0006753
XNR_RS24200,GO:0006793
XNR_RS24200,GO:0006796
XNR_RS24200,GO:0006807
XNR_RS24200,GO:0008150
XNR_RS24200,GO:0008152
XNR_RS24200,GO:0009058
XNR_RS24200,GO:0009108
XNR_RS24200,GO:0009117
XNR_RS24200,GO:0009150
XNR_RS24200,GO:0009152
XNR_RS24200,GO:0009165
XNR_RS24200,GO:0009259
XNR_RS24200,GO:0009260
XNR_RS24200,GO:0009987
XNR_RS24200,GO:0015936
XNR_RS24200,GO:0015937
XNR_RS24200,GO:0016301
XNR_RS24200,GO:0016310
XNR_RS24200,GO:0016740
XNR_RS24200,GO:0016772
XNR_RS24200,GO:0016773
XNR_RS24200,GO:0017076
XNR_RS24200,GO:0018130
XNR_RS24200,GO:0019103
XNR_RS24200,GO:0019438
XNR_RS24200,GO:0019637
XNR_RS24200,GO:0019693
XNR_RS24200,GO:0030554
XNR_RS24200,GO:0032549
XNR_RS24200,GO:0032551
XNR_RS24200,GO:0032552
XNR_RS24200,GO:0032553
XNR_RS24200,GO:0032554
XNR_RS24200,GO:0032557
XNR_RS24200,GO:0032558
XNR_RS24200,GO:0032564
XNR_RS24200,GO:0033865
XNR_RS24200,GO:0033866
XNR_RS24200,GO:0033875
XNR_RS24200,GO:0034030
XNR_RS24200,GO:0034032
XNR_RS24200,GO:0034033
XNR_RS24200,GO:0034641
XNR_RS24200,GO:0034654
XNR_RS24200,GO:0036094
XNR_RS24200,GO:0040007
XNR_RS24200,GO:0043167
XNR_RS24200,GO:0043168
XNR_RS24200,GO:0044237
XNR_RS24200,GO:0044238
XNR_RS24200,GO:0044249
XNR_RS24200,GO:0044271
XNR_RS24200,GO:0044281
XNR_RS24200,GO:0044424
XNR_RS24200,GO:0044444
XNR_RS24200,GO:0044464
XNR_RS24200,GO:0046390
XNR_RS24200,GO:0046483
XNR_RS24200,GO:0051186
XNR_RS24200,GO:0051188
XNR_RS24200,GO:0055086
XNR_RS24200,GO:0071704
XNR_RS24200,GO:0072521
XNR_RS24200,GO:0072522
XNR_RS24200,GO:0090407
XNR_RS24200,GO:0097159
XNR_RS24200,GO:0097367
XNR_RS24200,GO:1901135
XNR_RS24200,GO:1901137
XNR_RS24200,GO:1901265
XNR_RS24200,GO:1901293
XNR_RS24200,GO:1901360
XNR_RS24200,GO:1901362
XNR_RS24200,GO:1901363
XNR_RS24200,GO:1901564
XNR_RS24200,GO:1901566
XNR_RS24200,GO:1901576
XNR_RS24205,-
XNR_RS24210,-
XNR_RS24215,-
XNR_RS24220,-
XNR_RS24225,-
XNR_RS24230,-
XNR_RS24235,-
XNR_RS24240,-
XNR_RS24245,-
XNR_RS24250,-
XNR_RS24255,-
XNR_RS24260,-
XNR_RS24265,-
XNR_RS24270,-
XNR_RS24275,-
XNR_RS24280,-
XNR_RS24285,-
XNR_RS24290,-
XNR_RS24295,GO:0002682
XNR_RS24295,GO:0002684
XNR_RS24295,GO:0005575
XNR_RS24295,GO:0005623
XNR_RS24295,GO:0005886
XNR_RS24295,GO:0006950
XNR_RS24295,GO:0008150
XNR_RS24295,GO:0009605
XNR_RS24295,GO:0009607
XNR_RS24295,GO:0016020
XNR_RS24295,GO:0035821
XNR_RS24295,GO:0043207
XNR_RS24295,GO:0044003
XNR_RS24295,GO:0044403
XNR_RS24295,GO:0044419
XNR_RS24295,GO:0044464
XNR_RS24295,GO:0048518
XNR_RS24295,GO:0048583
XNR_RS24295,GO:0048584
XNR_RS24295,GO:0050776
XNR_RS24295,GO:0050778
XNR_RS24295,GO:0050789
XNR_RS24295,GO:0050896
XNR_RS24295,GO:0051409
XNR_RS24295,GO:0051701
XNR_RS24295,GO:0051704
XNR_RS24295,GO:0051707
XNR_RS24295,GO:0051817
XNR_RS24295,GO:0052031
XNR_RS24295,GO:0052173
XNR_RS24295,GO:0052200
XNR_RS24295,GO:0052255
XNR_RS24295,GO:0052552
XNR_RS24295,GO:0052553
XNR_RS24295,GO:0052555
XNR_RS24295,GO:0052556
XNR_RS24295,GO:0052564
XNR_RS24295,GO:0052572
XNR_RS24295,GO:0065007
XNR_RS24295,GO:0071944
XNR_RS24295,GO:0075136
XNR_RS24300,-
XNR_RS24305,-
XNR_RS24310,-
XNR_RS24315,-
XNR_RS24320,-
XNR_RS24325,-
XNR_RS24330,GO:0000018
XNR_RS24330,GO:0005575
XNR_RS24330,GO:0005618
XNR_RS24330,GO:0005622
XNR_RS24330,GO:0005623
XNR_RS24330,GO:0005737
XNR_RS24330,GO:0005829
XNR_RS24330,GO:0005886
XNR_RS24330,GO:0006950
XNR_RS24330,GO:0006974
XNR_RS24330,GO:0008150
XNR_RS24330,GO:0009892
XNR_RS24330,GO:0009987
XNR_RS24330,GO:0010605
XNR_RS24330,GO:0016020
XNR_RS24330,GO:0019219
XNR_RS24330,GO:0019222
XNR_RS24330,GO:0030312
XNR_RS24330,GO:0031323
XNR_RS24330,GO:0031324
XNR_RS24330,GO:0033554
XNR_RS24330,GO:0044424
XNR_RS24330,GO:0044444
XNR_RS24330,GO:0044464
XNR_RS24330,GO:0045910
XNR_RS24330,GO:0045934
XNR_RS24330,GO:0048519
XNR_RS24330,GO:0048523
XNR_RS24330,GO:0050789
XNR_RS24330,GO:0050794
XNR_RS24330,GO:0050896
XNR_RS24330,GO:0051052
XNR_RS24330,GO:0051053
XNR_RS24330,GO:0051171
XNR_RS24330,GO:0051172
XNR_RS24330,GO:0051716
XNR_RS24330,GO:0060255
XNR_RS24330,GO:0060542
XNR_RS24330,GO:0060543
XNR_RS24330,GO:0065007
XNR_RS24330,GO:0071944
XNR_RS24330,GO:0080090
XNR_RS24335,-
XNR_RS24340,-
XNR_RS24345,GO:0005575
XNR_RS24345,GO:0005618
XNR_RS24345,GO:0005622
XNR_RS24345,GO:0005623
XNR_RS24345,GO:0005886
XNR_RS24345,GO:0006950
XNR_RS24345,GO:0006974
XNR_RS24345,GO:0008150
XNR_RS24345,GO:0009380
XNR_RS24345,GO:0009987
XNR_RS24345,GO:0016020
XNR_RS24345,GO:0030312
XNR_RS24345,GO:0032991
XNR_RS24345,GO:0033554
XNR_RS24345,GO:0040007
XNR_RS24345,GO:0044424
XNR_RS24345,GO:0044464
XNR_RS24345,GO:0050896
XNR_RS24345,GO:0051716
XNR_RS24345,GO:0071944
XNR_RS24345,GO:1902494
XNR_RS24345,GO:1905347
XNR_RS24345,GO:1905348
XNR_RS24345,GO:1990391
XNR_RS24350,GO:0005575
XNR_RS24350,GO:0005623
XNR_RS24350,GO:0005886
XNR_RS24350,GO:0016020
XNR_RS24350,GO:0044464
XNR_RS24350,GO:0071944
XNR_RS24355,-
XNR_RS24360,GO:0005575
XNR_RS24360,GO:0005618
XNR_RS24360,GO:0005623
XNR_RS24360,GO:0005886
XNR_RS24360,GO:0008150
XNR_RS24360,GO:0016020
XNR_RS24360,GO:0030312
XNR_RS24360,GO:0043937
XNR_RS24360,GO:0044464
XNR_RS24360,GO:0050789
XNR_RS24360,GO:0050793
XNR_RS24360,GO:0065007
XNR_RS24360,GO:0071944
XNR_RS24365,GO:0000166
XNR_RS24365,GO:0003674
XNR_RS24365,GO:0003824
XNR_RS24365,GO:0004365
XNR_RS24365,GO:0005488
XNR_RS24365,GO:0008150
XNR_RS24365,GO:0008152
XNR_RS24365,GO:0016491
XNR_RS24365,GO:0016620
XNR_RS24365,GO:0016903
XNR_RS24365,GO:0036094
XNR_RS24365,GO:0043891
XNR_RS24365,GO:0048037
XNR_RS24365,GO:0050662
XNR_RS24365,GO:0051287
XNR_RS24365,GO:0055114
XNR_RS24365,GO:0097159
XNR_RS24365,GO:1901265
XNR_RS24365,GO:1901363
XNR_RS24370,GO:0005575
XNR_RS24370,GO:0005576
XNR_RS24370,GO:0005622
XNR_RS24370,GO:0005623
XNR_RS24370,GO:0005737
XNR_RS24370,GO:0005886
XNR_RS24370,GO:0008150
XNR_RS24370,GO:0016020
XNR_RS24370,GO:0040007
XNR_RS24370,GO:0044424
XNR_RS24370,GO:0044464
XNR_RS24370,GO:0071944
XNR_RS24375,GO:0003674
XNR_RS24375,GO:0003824
XNR_RS24375,GO:0004807
XNR_RS24375,GO:0005575
XNR_RS24375,GO:0005576
XNR_RS24375,GO:0005622
XNR_RS24375,GO:0005623
XNR_RS24375,GO:0005737
XNR_RS24375,GO:0005829
XNR_RS24375,GO:0005886
XNR_RS24375,GO:0005975
XNR_RS24375,GO:0005996
XNR_RS24375,GO:0006006
XNR_RS24375,GO:0006066
XNR_RS24375,GO:0006071
XNR_RS24375,GO:0006081
XNR_RS24375,GO:0006082
XNR_RS24375,GO:0006090
XNR_RS24375,GO:0006091
XNR_RS24375,GO:0006094
XNR_RS24375,GO:0006096
XNR_RS24375,GO:0006139
XNR_RS24375,GO:0006163
