gene_id,BGC,Imodulon
XNR_RS18440,,Transcription
XNR_RS18440,,Unknown-9
XNR_RS18470,,Transcription
XNR_RS18475,,Transcription
XNR_RS18480,,Transcription
XNR_RS18485,,Transcription
XNR_RS18490,,Transcription
XNR_RS18495,,Transcription
XNR_RS18500,,Transcription
XNR_RS18505,,Transcription
XNR_RS18510,,Transcription
XNR_RS18510,,Unknown-9
XNR_RS18515,,Transcription
XNR_RS18520,,Transcription
XNR_RS18520,,Unknown-9
XNR_RS18525,,Transcription
XNR_RS18530,,Transcription
XNR_RS18535,,Transcription
XNR_RS18540,,Transcription
XNR_RS18545,,Transcription
XNR_RS18545,,Unknown-9
XNR_RS18550,,Transcription
XNR_RS18555,,Transcription
XNR_RS18555,,Unknown-9
XNR_RS18560,,Transcription
XNR_RS18565,,Transcription
XNR_RS18570,,Transcription
XNR_RS18590,,Transcription
XNR_RS18590,,Unknown-9
XNR_RS18595,,Transcription
XNR_RS18595,,Unknown-9
XNR_RS18610,,Transcription
XNR_RS18615,,Transcription
XNR_RS18620,,Transcription
XNR_RS18630,,Transcription
XNR_RS18635,,Transcription
XNR_RS18925,,Transcription
XNR_RS18925,,BGC-General
XNR_RS18925,,Xylose Metabolism
XNR_RS18925,,Unknown-9
XNR_RS18925,,Unknown-10
XNR_RS18925,,Unknown-17
XNR_RS19145,,Transcription
XNR_RS19150,,Transcription
XNR_RS19170,,Transcription
XNR_RS19175,,Transcription
XNR_RS31600,,Transcription
XNR_RS31600,,Surugamide-Related
XNR_RS31600,,SAL-2242 Related
XNR_RS20395,,Transcription
XNR_RS20400,,Transcription
XNR_RS20400,,Unknown-9
XNR_RS20970,,Transcription
XNR_RS31615,,Transcription
XNR_RS31615,,"Del14, Unknown-5"
XNR_RS21245,,Transcription
XNR_RS21245,,"Del14, Unknown-5"
XNR_RS21265,,Transcription
XNR_RS21265,,Nuo Complex
XNR_RS21510,,Transcription
XNR_RS21515,,Transcription
XNR_RS21515,,Unknown-9
XNR_RS21520,,Transcription
XNR_RS21560,,Transcription
XNR_RS21665,,Transcription
XNR_RS21665,,Unknown-9
XNR_RS21885,,Transcription
XNR_RS23000,,Transcription
XNR_RS23000,,Sugar Transport
XNR_RS23085,,Transcription
XNR_RS23085,,"Unknown-7, DNA Replication?"
XNR_RS23085,,Unknown-13
XNR_RS23280,,Transcription
XNR_RS23920,,Transcription
XNR_RS24050,,Transcription
XNR_RS24050,,Unknown-9
XNR_RS24055,,Transcription
XNR_RS24055,,Nuo Complex
XNR_RS24185,,Transcription
XNR_RS24700,,Transcription
XNR_RS24700,,Unknown-6
XNR_RS24885,,Transcription
XNR_RS24930,,Transcription
XNR_RS24935,,Transcription
XNR_RS25020,,Transcription
XNR_RS25020,,Cold Response/Bacteriophages
XNR_RS25295,,Transcription
XNR_RS25295,,Unknown-14
XNR_RS25300,,Transcription
XNR_RS25300,,Unknown-9
XNR_RS25920,,Transcription
XNR_RS25925,,Transcription
XNR_RS25930,,Transcription
XNR_RS25930,,Unknown-9
XNR_RS26115,,Transcription
XNR_RS26115,,Unknown-9
XNR_RS26510,,Transcription
XNR_RS26570,,Transcription
XNR_RS26575,,Transcription
XNR_RS08935,,Phenylacetate Degredation
XNR_RS08935,,"Del14, Unknown-5"
XNR_RS08935,,Surugamide-Related
XNR_RS08935,,Unknown-11
XNR_RS10700,,Phenylacetate Degredation
XNR_RS10705,,Phenylacetate Degredation
XNR_RS10705,,Unknown-9
XNR_RS10710,,Phenylacetate Degredation
XNR_RS10715,,Phenylacetate Degredation
XNR_RS10720,,Phenylacetate Degredation
XNR_RS10725,,Phenylacetate Degredation
XNR_RS10730,,Phenylacetate Degredation
XNR_RS10735,,Phenylacetate Degredation
XNR_RS10740,,Phenylacetate Degredation
XNR_RS10740,,Unknown-17
XNR_RS10745,,Phenylacetate Degredation
XNR_RS10750,,Phenylacetate Degredation
XNR_RS15145,,Phenylacetate Degredation
XNR_RS15145,,Unknown-17
XNR_RS15150,,Phenylacetate Degredation
XNR_RS15155,,Phenylacetate Degredation
XNR_RS00455,,Unknown-2
XNR_RS00460,,Unknown-2
XNR_RS00460,,Unknown-17
XNR_RS00470,,Unknown-2
XNR_RS00470,,"Del14, Unknown-5"
XNR_RS00540,,Unknown-2
XNR_RS00625,,Unknown-2
XNR_RS00625,,Unknown-6
XNR_RS00625,,SGR PTM-related
XNR_RS00625,,Unknown-16
XNR_RS00775,,Unknown-2
XNR_RS00775,,Xylose Metabolism
XNR_RS00850,,Unknown-2
XNR_RS00850,,Unknown-10
XNR_RS00850,,Unknown-16
XNR_RS01120,,Unknown-2
XNR_RS01120,,Unknown-4
XNR_RS01120,,Unknown-6
XNR_RS01120,,Unknown-12
XNR_RS01135,,Unknown-2
XNR_RS01135,,Unknown-16
XNR_RS01135,,Unknown-17
XNR_RS01235,,Unknown-2
XNR_RS01235,,Control Activated
XNR_RS01240,,Unknown-2
XNR_RS01240,,Control Activated
XNR_RS01240,,BGC-13 Related
XNR_RS01240,,Unknown-9
XNR_RS01385,,Unknown-2
XNR_RS01385,,Unknown-16
XNR_RS01420,,Unknown-2
XNR_RS01420,,Unknown-17
XNR_RS01495,,Unknown-2
XNR_RS30720,,Unknown-2
XNR_RS30720,,Unknown-15
XNR_RS01660,,Unknown-2
XNR_RS01665,,Unknown-2
XNR_RS01860,,Unknown-2
XNR_RS01860,,Unknown-4
XNR_RS01865,,Unknown-2
XNR_RS01865,,"Del14, Unknown-5"
XNR_RS01925,,Unknown-2
XNR_RS30725,,Unknown-2
XNR_RS02230,,Unknown-2
XNR_RS02230,,Iron Acquisition and Transport
XNR_RS02520,,Unknown-2
XNR_RS02630,,Unknown-2
XNR_RS02630,,Cold Response/Bacteriophages
XNR_RS02630,,Unknown-15
XNR_RS03100,,Unknown-2
XNR_RS03100,,"Unknown-7, DNA Replication?"
XNR_RS31040,,Unknown-2
XNR_RS31040,,BGC-General
XNR_RS31040,,Unknown-13
XNR_RS03305,,Unknown-2
XNR_RS03305,,Unknown-17
XNR_RS03310,,Unknown-2
XNR_RS03325,,Unknown-2
XNR_RS03325,,Unknown-9
XNR_RS03360,,Unknown-2
XNR_RS03360,,Unknown-6
XNR_RS03445,,Unknown-2
XNR_RS03450,,Unknown-2
XNR_RS03720,,Unknown-2
XNR_RS03725,,Unknown-2
XNR_RS03725,,"Del14, Unknown-5"
XNR_RS03745,,Unknown-2
XNR_RS03745,,Unknown-9
XNR_RS03745,,Unknown-14
XNR_RS03745,,Unknown-16
XNR_RS03760,,Unknown-2
XNR_RS03785,,Unknown-2
XNR_RS03785,,Unknown-13
XNR_RS03955,,Unknown-2
XNR_RS03955,,Unknown-16
XNR_RS03955,,Unknown-17
XNR_RS31055,,Unknown-2
XNR_RS04075,,Unknown-2
XNR_RS04075,,Unknown-15
XNR_RS04425,,Unknown-2
XNR_RS04520,,Unknown-2
XNR_RS05065,,Unknown-2
XNR_RS05065,,Unknown-17
XNR_RS05175,,Unknown-2
XNR_RS05175,,Control Activated
XNR_RS31530,,Unknown-2
XNR_RS06050,,Unknown-2
XNR_RS06050,,Unknown-9
XNR_RS06110,,Unknown-2
XNR_RS06560,,Unknown-2
XNR_RS06845,,Unknown-2
XNR_RS06845,,Unknown-14
XNR_RS06845,,Unknown-16
XNR_RS07075,,Unknown-2
XNR_RS07080,,Unknown-2
XNR_RS07345,,Unknown-2
XNR_RS07390,,Unknown-2
XNR_RS07390,,Unknown-9
XNR_RS07390,,Unknown-17
XNR_RS07480,,Unknown-2
XNR_RS31115,,Unknown-2
XNR_RS31115,,SGR PTM-related
XNR_RS31115,,"Transport, Signaling, and Regulatory processes"
XNR_RS31115,,Nuo Complex
XNR_RS31115,,SAL-2242 Related
XNR_RS07620,,Unknown-2
XNR_RS07620,,Unknown-9
XNR_RS07620,,Unknown-14
XNR_RS07620,,Nuo Complex
XNR_RS07620,,Unknown-17
XNR_RS07665,,Unknown-2
XNR_RS07665,,Unknown-13
XNR_RS07665,,Unknown-15
XNR_RS07665,,Unknown-17
XNR_RS07710,,Unknown-2
XNR_RS07710,,Control Activated
XNR_RS07710,,Unknown-9
XNR_RS07710,,SGR PTM-related
XNR_RS07710,,Unknown-13
XNR_RS08505,,Unknown-2
XNR_RS08505,,Unknown-17
XNR_RS08525,,Unknown-2
XNR_RS08640,,Unknown-2
XNR_RS08960,,Unknown-2
XNR_RS08960,,Unknown-17
XNR_RS09130,,Unknown-2
XNR_RS09260,,Unknown-2
XNR_RS09260,,Surugamide-Related
XNR_RS09445,,Unknown-2
XNR_RS09480,,Unknown-2
XNR_RS09480,,Unknown-17
XNR_RS09595,,Unknown-2
XNR_RS09595,,Unknown-15
XNR_RS09595,,Unknown-16
XNR_RS09925,,Unknown-2
XNR_RS09925,,Unknown-14
XNR_RS09990,,Unknown-2
XNR_RS10210,,Unknown-2
XNR_RS10575,,Unknown-2
XNR_RS10575,,Unknown-6
XNR_RS10575,,Unknown-13
XNR_RS10575,,Unknown-17
XNR_RS10690,,Unknown-2
XNR_RS10690,,Control Activated
XNR_RS10690,,BGC-13 Related
XNR_RS10690,,Unknown-16
XNR_RS10830,,Unknown-2
XNR_RS10840,,Unknown-2
XNR_RS10845,,Unknown-2
XNR_RS10845,,Unknown-16
XNR_RS11405,,Unknown-2
XNR_RS11530,,Unknown-2
XNR_RS11530,,"Del14, Unknown-5"
XNR_RS11695,,Unknown-2
XNR_RS11755,,Unknown-2
XNR_RS11755,,Unknown-6
XNR_RS11755,,Unknown-17
XNR_RS11770,,Unknown-2
XNR_RS11935,,Unknown-2
XNR_RS12725,,Unknown-2
XNR_RS12730,,Unknown-2
XNR_RS12730,,"Unknown-7, DNA Replication?"
XNR_RS12730,,BGC-General
XNR_RS12730,,Unknown-17
XNR_RS12920,,Unknown-2
XNR_RS12920,,Unknown-15
XNR_RS13105,,Unknown-2
XNR_RS13105,,Unknown-3
XNR_RS13180,,Unknown-2
XNR_RS13185,,Unknown-2
XNR_RS31215,,Unknown-2
XNR_RS31215,,Unknown-17
XNR_RS14360,,Unknown-2
XNR_RS14360,,Unknown-9
XNR_RS14360,,Unknown-11
XNR_RS14365,,Unknown-2
XNR_RS14365,,"Unknown-7, DNA Replication?"
XNR_RS14365,,Unknown-17
XNR_RS14370,,Unknown-2
XNR_RS14370,,"Unknown-7, DNA Replication?"
XNR_RS14925,,Unknown-2
XNR_RS14925,,Unknown-17
XNR_RS15260,,Unknown-2
XNR_RS15320,,Unknown-2
XNR_RS15715,,Unknown-2
XNR_RS15900,,Unknown-2
XNR_RS16015,,Unknown-2
XNR_RS16015,,Unknown-9
XNR_RS16030,,Unknown-2
XNR_RS16030,,"Del14, Unknown-5"
XNR_RS16030,,Unknown-9
XNR_RS16045,,Unknown-2
XNR_RS16140,,Unknown-2
XNR_RS16140,,Cold Response/Bacteriophages
XNR_RS16140,,Unknown-17
XNR_RS16275,,Unknown-2
XNR_RS30845,,Unknown-2
XNR_RS30845,,Unknown-9
XNR_RS30845,,Unknown-16
XNR_RS30850,,Unknown-2
XNR_RS30850,,Unknown-15
XNR_RS30850,,Unknown-16
XNR_RS30850,,Unknown-17
XNR_RS16540,,Unknown-2
XNR_RS16540,,Surugamide-Related
XNR_RS16540,,Unknown-9
XNR_RS16540,,Unknown-14
XNR_RS16615,,Unknown-2
XNR_RS16645,,Unknown-2
XNR_RS16645,,Unknown-16
XNR_RS16645,,Unknown-17
XNR_RS16680,,Unknown-2
XNR_RS16680,,Unknown-17
XNR_RS16905,,Unknown-2
XNR_RS31320,,Unknown-2
XNR_RS31320,,SGR PTM-related
XNR_RS31320,,Unknown-15
XNR_RS16975,,Unknown-2
XNR_RS17420,,Unknown-2
XNR_RS17420,,"Del14, Unknown-5"
XNR_RS17420,,Surugamide-Related
XNR_RS17720,,Unknown-2
XNR_RS17720,,Unknown-12
XNR_RS17720,,Nuo Complex
XNR_RS17850,,Unknown-2
XNR_RS17850,,Unknown-13
XNR_RS18195,,Unknown-2
XNR_RS18455,,Unknown-2
XNR_RS18705,,Unknown-2
XNR_RS18735,,Unknown-2
XNR_RS19420,,Unknown-2
XNR_RS19420,,BGC-General
XNR_RS19420,,Unknown-16
XNR_RS30690,,Unknown-2
XNR_RS30690,,Unknown-9
XNR_RS19810,,Unknown-2
XNR_RS19940,,Unknown-2
XNR_RS30885,,Unknown-2
XNR_RS20085,,Unknown-2
XNR_RS20095,,Unknown-2
XNR_RS20095,,"Unknown-7, DNA Replication?"
XNR_RS20095,,Unknown-13
XNR_RS20420,,Unknown-2
XNR_RS20420,,"Del14, Unknown-5"
XNR_RS20420,,Unknown-9
XNR_RS20505,,Unknown-2
XNR_RS20505,,Unknown-9
XNR_RS20505,,Unknown-17
XNR_RS20540,,Unknown-2
XNR_RS20540,,BGC-General
XNR_RS20595,,Unknown-2
XNR_RS20610,,Unknown-2
XNR_RS20670,,Unknown-2
XNR_RS20670,,Unknown-14
XNR_RS20810,,Unknown-2
XNR_RS20810,,Unknown-12
XNR_RS21035,,Unknown-2
XNR_RS21035,,Unknown-17
XNR_RS21065,,Unknown-2
XNR_RS21065,,Unknown-9
XNR_RS21195,,Unknown-2
XNR_RS21205,,Unknown-2
XNR_RS21205,,Unknown-16
XNR_RS21280,,Unknown-2
XNR_RS21280,,Unknown-9
XNR_RS21280,,Unknown-15
XNR_RS21280,,Unknown-17
XNR_RS30095,,Unknown-2
XNR_RS30095,,Unknown-10
XNR_RS22075,,Unknown-2
XNR_RS22075,,BGC-General
XNR_RS22125,,Unknown-2
XNR_RS22125,,Sugar Transport
XNR_RS22125,,SGR PTM-related
XNR_RS22125,,Unknown-15
XNR_RS22125,,Unknown-16
XNR_RS22300,,Unknown-2
XNR_RS22300,,Unknown-12
XNR_RS22300,,Unknown-17
XNR_RS22370,,Unknown-2
XNR_RS31390,,Unknown-2
XNR_RS31390,,SGR PTM-related
XNR_RS22585,,Unknown-2
XNR_RS22585,,Unknown-15
XNR_RS22670,,Unknown-2
XNR_RS22675,,Unknown-2
XNR_RS22675,,Unknown-13
XNR_RS22680,,Unknown-2
XNR_RS22680,,Unknown-17
XNR_RS22695,,Unknown-2
XNR_RS22695,,Control Activated
XNR_RS22695,,SGR PTM-related
XNR_RS22715,,Unknown-2
XNR_RS22735,,Unknown-2
XNR_RS22800,,Unknown-2
XNR_RS22920,,Unknown-2
XNR_RS22920,,Histidine
XNR_RS22920,,"Del14, Unknown-5"
XNR_RS22920,,Transport/Modification of Amino Acids
XNR_RS22920,,Unknown-11
XNR_RS22920,,"Transport, Signaling, and Regulatory processes"
XNR_RS22950,,Unknown-2
XNR_RS22950,,Unknown-16
XNR_RS22965,,Unknown-2
XNR_RS22965,,Surugamide-Related
XNR_RS23080,,Unknown-2
XNR_RS23260,,Unknown-2
XNR_RS23620,,Unknown-2
XNR_RS23625,,Unknown-2
XNR_RS23630,,Unknown-2
XNR_RS24010,,Unknown-2
XNR_RS24100,,Unknown-2
XNR_RS24100,,Unknown-12
XNR_RS24695,,Unknown-2
XNR_RS24695,,Unknown-6
XNR_RS24875,,Unknown-2
XNR_RS24910,,Unknown-2
XNR_RS24945,,Unknown-2
XNR_RS24945,,Unknown-16
XNR_RS24960,,Unknown-2
XNR_RS24980,,Unknown-2
XNR_RS25095,,Unknown-2
XNR_RS25095,,Control Activated
XNR_RS25130,,Unknown-2
XNR_RS25210,,Unknown-2
XNR_RS25210,,Gas Vesicle Formation
XNR_RS25235,,Unknown-2
XNR_RS25235,,Unknown-10
XNR_RS25275,,Unknown-2
XNR_RS25310,,Unknown-2
XNR_RS25310,,"Del14, Unknown-5"
XNR_RS25835,,Unknown-2
XNR_RS26080,,Unknown-2
XNR_RS26780,,Unknown-2
XNR_RS26780,,Sugar Transport
XNR_RS26780,,Cellobiose Metabolism
XNR_RS26780,,BGC-General
XNR_RS26780,,Xylose Metabolism
XNR_RS26790,,Unknown-2
XNR_RS27010,,Unknown-2
XNR_RS27025,,Unknown-2
XNR_RS27140,,Unknown-2
XNR_RS27285,,Unknown-2
XNR_RS27285,,"Del14, Unknown-5"
XNR_RS27285,,Unknown-17
XNR_RS27290,,Unknown-2
XNR_RS27290,,BGC-13 Related
XNR_RS27290,,Unknown-9
XNR_RS27290,,Gas Vesicle Formation
XNR_RS27290,,Unknown-13
XNR_RS27290,,Unknown-15
XNR_RS27305,,Unknown-2
XNR_RS27305,,Unknown-6
XNR_RS27310,,Unknown-2
XNR_RS27310,,pstSCAB
XNR_RS27475,,Unknown-2
XNR_RS27475,,Unknown-17
XNR_RS27485,,Unknown-2
XNR_RS27485,,Transport/Modification of Amino Acids
XNR_RS27520,,Unknown-2
XNR_RS27520,,Unknown-13
XNR_RS27520,,Unknown-17
XNR_RS27570,,Unknown-2
XNR_RS27615,,Unknown-2
XNR_RS27685,,Unknown-2
XNR_RS27685,,Unknown-17
XNR_RS28115,,Unknown-2
XNR_RS31650,,Unknown-2
XNR_RS31650,,BGC-General
XNR_RS31650,,Unknown-9
XNR_RS31650,,Unknown-17
XNR_RS31655,,Unknown-2
XNR_RS31655,,Unknown-14
XNR_RS00585,,Histidine
XNR_RS00590,,Histidine
XNR_RS00595,,Histidine
XNR_RS00600,,Histidine
XNR_RS00605,,Histidine
XNR_RS00610,,Histidine
XNR_RS04135,,Histidine
XNR_RS04135,,Surugamide-Related
XNR_RS04135,,BGC-General
XNR_RS04135,,Unknown-12
XNR_RS04135,,BGC-1 and 23 Related
XNR_RS04135,,Nuo Complex
XNR_RS09760,,Histidine
XNR_RS09765,,Histidine
XNR_RS09770,,Histidine
XNR_RS12985,,Histidine
XNR_RS12985,,Unknown-11
XNR_RS19945,,Histidine
XNR_RS00895,,Control Activated
XNR_RS01230,,Control Activated
XNR_RS01245,,Control Activated
XNR_RS01245,,BGC-13 Related
XNR_RS01250,,Control Activated
XNR_RS01250,,BGC-13 Related
XNR_RS01250,,Unknown-16
XNR_RS01380,,Control Activated
XNR_RS02400,,Control Activated
XNR_RS02400,,BGC-13 Related
XNR_RS02400,,Unknown-9
XNR_RS02400,,Gas Vesicle Formation
XNR_RS02400,,Unknown-17
XNR_RS03275,,Control Activated
XNR_RS04060,,Control Activated
XNR_RS04545,,Control Activated
XNR_RS04550,,Control Activated
XNR_RS04550,,Unknown-13
XNR_RS05135,,Control Activated
XNR_RS05135,,Unknown-16
XNR_RS05140,,Control Activated
XNR_RS05140,,Unknown-17
XNR_RS05900,,Control Activated
XNR_RS05900,,SGR PTM-related
XNR_RS05900,,Gas Vesicle Formation
XNR_RS07175,,Control Activated
XNR_RS07705,,Control Activated
XNR_RS07705,,SGR PTM-related
XNR_RS07705,,Nuo Complex
XNR_RS07715,,Control Activated
XNR_RS08075,,Control Activated
XNR_RS08080,,Control Activated
XNR_RS08085,,Control Activated
XNR_RS08090,,Control Activated
XNR_RS08090,,SGR PTM-related
XNR_RS08290,,Control Activated
XNR_RS08290,,SGR PTM-related
XNR_RS08290,,Unknown-13
XNR_RS09280,,Control Activated
XNR_RS09280,,SGR PTM-related
XNR_RS10670,,Control Activated
XNR_RS10670,,SGR PTM-related
XNR_RS10680,,Control Activated
XNR_RS10680,,BGC-13 Related
XNR_RS10680,,Unknown-9
XNR_RS31560,,Control Activated
XNR_RS31560,,Unknown-17
XNR_RS10685,,Control Activated
XNR_RS10755,,Control Activated
XNR_RS10755,,BGC-13 Related
XNR_RS10755,,SGR PTM-related
XNR_RS10755,,Gas Vesicle Formation
XNR_RS10760,,Control Activated
XNR_RS10760,,BGC-13 Related
XNR_RS10760,,SGR PTM-related
XNR_RS10760,,Gas Vesicle Formation
XNR_RS11210,,Control Activated
XNR_RS12670,,Control Activated
XNR_RS12670,,SGR PTM-related
XNR_RS12675,,Control Activated
XNR_RS12675,,SGR PTM-related
XNR_RS12690,,Control Activated
XNR_RS13925,,Control Activated
XNR_RS14385,,Control Activated
XNR_RS14385,,Unknown-17
XNR_RS14410,,Control Activated
XNR_RS14410,,BGC-13 Related
XNR_RS14735,,Control Activated
XNR_RS14735,,BGC-13 Related
XNR_RS31240,,Control Activated
XNR_RS14740,,Control Activated
XNR_RS15940,,Control Activated
XNR_RS15940,,SGR PTM-related
XNR_RS15940,,Unknown-17
XNR_RS16035,,Control Activated
XNR_RS16040,,Control Activated
XNR_RS16040,,Unknown-12
XNR_RS16210,,Control Activated
XNR_RS16210,,BGC-General
XNR_RS17335,,Control Activated
XNR_RS17340,,Control Activated
XNR_RS17340,,SGR PTM-related
XNR_RS17480,,Control Activated
XNR_RS17485,,Control Activated
XNR_RS17485,,SGR PTM-related
XNR_RS18850,,Control Activated
XNR_RS19060,,Control Activated
XNR_RS20605,,Control Activated
XNR_RS23225,,Control Activated
XNR_RS24090,,Control Activated
XNR_RS24090,,BGC-13 Related
XNR_RS24090,,BGC-General
XNR_RS24090,,SGR PTM-related
XNR_RS24095,,Control Activated
XNR_RS24095,,BGC-13 Related
XNR_RS24095,,SGR PTM-related
XNR_RS24110,,Control Activated
XNR_RS24110,,SGR PTM-related
XNR_RS24110,,Unknown-17
XNR_RS24590,,Control Activated
XNR_RS24590,,SGR PTM-related
XNR_RS24870,,Control Activated
XNR_RS24870,,BGC-13 Related
XNR_RS24870,,BGC-General
XNR_RS24870,,Unknown-9
XNR_RS24870,,SGR PTM-related
XNR_RS24870,,Unknown-17
XNR_RS25090,,Control Activated
XNR_RS25535,,Control Activated
XNR_RS25535,,BGC-13 Related
XNR_RS25535,,Unknown-9
XNR_RS31640,,Control Activated
XNR_RS31640,,BGC-13 Related
XNR_RS31640,,Unknown-17
XNR_RS31645,,Control Activated
XNR_RS31645,,BGC-13 Related
XNR_RS25770,,Control Activated
XNR_RS25775,,Control Activated
XNR_RS25775,,Unknown-9
XNR_RS25780,,Control Activated
XNR_RS25780,,Unknown-17
XNR_RS25785,,Control Activated
XNR_RS25785,,BGC-13 Related
XNR_RS25785,,Unknown-9
XNR_RS25790,,Control Activated
XNR_RS25960,,Control Activated
XNR_RS25960,,SGR PTM-related
XNR_RS27480,,Control Activated
XNR_RS27480,,Sulfur Metabolism
XNR_RS27480,,Transport/Modification of Amino Acids
XNR_RS27480,,Surugamide-Related
XNR_RS27480,,Gas Vesicle Formation
XNR_RS27480,,Unknown-14
XNR_RS27480,,SAL-2242 Related
XNR_RS27775,,Control Activated
XNR_RS28355,,Control Activated
XNR_RS01125,,Sugar Transport
XNR_RS03810,,Sugar Transport
XNR_RS03810,,Xylose Metabolism
XNR_RS03810,,Nuo Complex
XNR_RS03815,,Sugar Transport
XNR_RS03815,,Unknown-12
XNR_RS03815,,Nuo Complex
XNR_RS03820,,Sugar Transport
XNR_RS03820,,Xylose Metabolism
XNR_RS03820,,Unknown-12
XNR_RS03825,,Sugar Transport
XNR_RS03825,,Unknown-16
XNR_RS03905,,Sugar Transport
XNR_RS03905,,Cellobiose Metabolism
XNR_RS03905,,Xylose Metabolism
XNR_RS08615,,Sugar Transport
XNR_RS08615,,Unknown-9
XNR_RS08615,,Unknown-13
XNR_RS08615,,Nuo Complex
XNR_RS08615,,Unknown-16
XNR_RS19240,,Sugar Transport
XNR_RS19240,,BGC-General
XNR_RS19240,,SGR PTM-related
XNR_RS19245,,Sugar Transport
XNR_RS19245,,SGR PTM-related
XNR_RS19250,,Sugar Transport
XNR_RS19250,,SGR PTM-related
XNR_RS21345,,Sugar Transport
XNR_RS21345,,Unknown-9
XNR_RS21345,,Unknown-12
XNR_RS22080,,Sugar Transport
XNR_RS22080,,Unknown-9
XNR_RS22080,,Nuo Complex
XNR_RS22120,,Sugar Transport
XNR_RS22120,,Unknown-13
XNR_RS23005,,Sugar Transport
XNR_RS23010,,Sugar Transport
XNR_RS23015,,Sugar Transport
XNR_RS23015,,Unknown-17
XNR_RS23020,,Sugar Transport
XNR_RS23020,,Unknown-16
XNR_RS23025,,Sugar Transport
XNR_RS23025,,Unknown-11
XNR_RS23030,,Sugar Transport
XNR_RS24635,,Sugar Transport
XNR_RS24635,,Unknown-9
XNR_RS24635,,Unknown-16
XNR_RS24640,,Sugar Transport
XNR_RS24640,,Unknown-16
XNR_RS25500,,Sugar Transport
XNR_RS25500,,Unknown-9
XNR_RS25505,,Sugar Transport
XNR_RS25505,,Cellobiose Metabolism
XNR_RS25505,,BGC-General
XNR_RS25505,,Glycerol Metabolism
XNR_RS25505,,Xylose Metabolism
XNR_RS25505,,Unknown-13
XNR_RS25505,,Nuo Complex
XNR_RS10400,,Unknown-3
XNR_RS10400,,Unknown-9
XNR_RS12260,,Unknown-3
XNR_RS12260,,ABC Transporters
XNR_RS12265,,Unknown-3
XNR_RS12265,,ABC Transporters
XNR_RS12475,,Unknown-3
XNR_RS12480,,Unknown-3
XNR_RS12480,,Unknown-9
XNR_RS12485,,Unknown-3
XNR_RS12490,,Unknown-3
XNR_RS12495,,Unknown-3
XNR_RS12500,,Unknown-3
XNR_RS12505,,Unknown-3
XNR_RS30800,,Unknown-3
XNR_RS12515,,Unknown-3
XNR_RS12520,,Unknown-3
XNR_RS12525,,Unknown-3
XNR_RS13005,,Unknown-3
XNR_RS13005,,Iron Acquisition and Transport
XNR_RS13005,,BGC-General
XNR_RS13005,,SGR PTM-related
XNR_RS13005,,Unknown-11
XNR_RS13005,,Unknown-12
XNR_RS13005,,Galactose Metabolism
XNR_RS13005,,Unknown-14
XNR_RS13005,,Unknown-16
XNR_RS13005,,SAL-2242 Related
XNR_RS13110,,Unknown-3
XNR_RS13110,,Unknown-11
XNR_RS31210,,Unknown-3
XNR_RS31210,,SAL-2242 Related
XNR_RS31210,,Unknown-17
XNR_RS21950,,Unknown-3
XNR_RS21955,,Unknown-3
XNR_RS21960,,Unknown-3
XNR_RS21965,,Unknown-3
XNR_RS21970,,Unknown-3
XNR_RS21975,,Unknown-3
XNR_RS21980,,Unknown-3
XNR_RS21985,,Unknown-3
XNR_RS21990,,Unknown-3
XNR_RS21995,,Unknown-3
XNR_RS22000,,Unknown-3
XNR_RS22005,,Unknown-3
XNR_RS22010,,Unknown-3
XNR_RS22195,,Unknown-3
XNR_RS22195,,"Del14, Unknown-5"
XNR_RS22195,,Surugamide-Related
XNR_RS22780,,Unknown-3
XNR_RS22780,,Unknown-9
XNR_RS22780,,Unknown-14
XNR_RS27435,,Unknown-3
XNR_RS27435,,Unknown-9
XNR_RS01855,,Unknown-4
XNR_RS01855,,Nuo Complex
XNR_RS02020,,Unknown-4
XNR_RS02020,,Unknown-9
XNR_RS02025,,Unknown-4
XNR_RS02100,,Unknown-4
XNR_RS04290,,Unknown-4
XNR_RS04295,,Unknown-4
XNR_RS05490,,Unknown-4
XNR_RS05490,,"Del14, Unknown-5"
XNR_RS08560,,Unknown-4
XNR_RS08805,,Unknown-4
XNR_RS10420,,Unknown-4
XNR_RS10420,,Unknown-12
XNR_RS11655,,Unknown-4
XNR_RS11750,,Unknown-4
XNR_RS12050,,Unknown-4
XNR_RS12220,,Unknown-4
XNR_RS12220,,Unknown-9
XNR_RS12220,,Unknown-15
XNR_RS12400,,Unknown-4
XNR_RS12405,,Unknown-4
XNR_RS12405,,Unknown-9
XNR_RS12840,,Unknown-4
XNR_RS12855,,Unknown-4
XNR_RS12855,,Unknown-17
XNR_RS13045,,Unknown-4
XNR_RS13045,,Unknown-9
XNR_RS13045,,Unknown-14
XNR_RS13065,,Unknown-4
XNR_RS13065,,"Del14, Unknown-5"
XNR_RS13975,,Unknown-4
XNR_RS13975,,BGC-General
XNR_RS15015,,Unknown-4
XNR_RS15265,,Unknown-4
XNR_RS15265,,BGC-General
XNR_RS15265,,Unknown-9
XNR_RS15265,,Unknown-12
XNR_RS16820,,Unknown-4
XNR_RS16970,,Unknown-4
XNR_RS16970,,"Del14, Unknown-5"
XNR_RS19350,,Unknown-4
XNR_RS20050,,Unknown-4
XNR_RS20050,,Unknown-16
