,imodulon,GOs,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,kegg_id,pathway_name,module_name
81,66,,3.290592625206037e-15,9.049129719316602e-13,0.3157894736842105,0.8571428571428571,0.46153846153846156,6.0,7.0,19.0,,M00206,,
82,66,,2.9773003707891918e-09,4.0937880098351385e-07,0.2631578947368421,0.25,0.25641025641025644,5.0,20.0,19.0,,M00207,,
83,67,,1.059482305795104e-06,0.00029135763409365357,0.04918032786885246,1.0,0.09375,3.0,3.0,61.0,,M00191,,
84,67,,0.00031486377541618154,0.028862512746483306,0.03278688524590164,0.6666666666666666,0.0625,2.0,3.0,61.0,,M00793,,dTDP-L-rhamnose biosynthesis
85,67,,0.00031486377541618154,0.028862512746483306,0.03278688524590164,0.6666666666666666,0.0625,2.0,3.0,61.0,,M00835,,"Pyocyanine biosynthesis, chorismate => pyocyanine"
86,68,,2.0845977517156576e-13,5.732643817218058e-11,0.10465116279069768,0.5625,0.17647058823529413,9.0,16.0,86.0,,M00373,,Ethylmalonyl pathway
87,68,,3.259881142295992e-11,4.4823365706569885e-09,0.09302325581395349,0.47058823529411764,0.1553398058252427,8.0,17.0,86.0,,M00087,,beta-Oxidation
88,68,,1.635323968606557e-09,1.499046971222677e-07,0.06976744186046512,0.6,0.125,6.0,10.0,86.0,,M00375,,Hydroxypropionate-hydroxybutylate cycle
89,68,,3.2053517316340546e-08,2.2036793154984126e-06,0.05813953488372093,0.625,0.10638297872340426,5.0,8.0,86.0,,M00095,,"C5 isoprenoid biosynthesis, mevalonate pathway"
90,68,,7.129310691722538e-08,3.921120880447396e-06,0.05813953488372093,0.5555555555555556,0.10526315789473685,5.0,9.0,86.0,,M00088,,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone"
91,68,,1.4384578324085058e-06,6.592931731872318e-05,0.046511627906976744,0.5714285714285714,0.08602150537634408,4.0,7.0,86.0,,M00086,,"beta-Oxidation, acyl-CoA synthesis"
92,68,,4.3702267875825985e-06,0.00017168748094074495,0.05813953488372093,0.2777777777777778,0.09615384615384616,5.0,18.0,86.0,,M00374,,Dicarboxylate-hydroxybutyrate cycle
93,68,,2.949308163129275e-05,0.0010138246810756882,0.03488372093023256,0.6,0.06593406593406594,3.0,5.0,86.0,,M00013,,"Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA"
94,68,,3.803963439300739e-05,0.001162322162008559,0.046511627906976744,0.2857142857142857,0.08,4.0,14.0,86.0,,M00083,,"Fatty acid biosynthesis, elongation"
95,68,,5.1295653682486215e-05,0.001410630476268371,0.046511627906976744,0.26666666666666666,0.0792079207920792,4.0,15.0,86.0,,M00036,,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
96,68,,0.00010105593937893528,0.002526398484473382,0.03488372093023256,0.42857142857142855,0.06451612903225806,3.0,7.0,86.0,,M00113,,Jasmonic acid biosynthesis
97,68,,0.00033562621625477494,0.007691434122505258,0.03488372093023256,0.3,0.0625,3.0,10.0,86.0,,M00741,,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA"
98,68,,0.00045662286566339595,0.009659329850571838,0.03488372093023256,0.2727272727272727,0.06185567010309278,3.0,11.0,86.0,,M00572,,"Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP"
99,68,,0.004225219675467734,0.08299538648240193,0.023255813953488372,0.2857142857142857,0.04301075268817204,2.0,7.0,86.0,,M00082,,"Fatty acid biosynthesis, initiation"
100,69,,2.554468202597966e-07,7.024787557144406e-05,0.05813953488372093,0.45454545454545453,0.10309278350515462,5.0,11.0,86.0,,M00439,,
101,69,,2.8087325986669808e-05,0.0038620073231670988,0.06976744186046512,0.14285714285714285,0.09374999999999999,6.0,42.0,86.0,,M00239,,
102,69,,0.00033562621625477494,0.030765736490021033,0.03488372093023256,0.3,0.0625,3.0,10.0,86.0,,M00546,,"Purine degradation, xanthine => urea"
103,69,,0.0006270739877628693,0.03448906932695782,0.023255813953488372,0.6666666666666666,0.0449438202247191,2.0,3.0,86.0,,M00529,,"Denitrification, nitrate => nitrogen"
104,69,,0.0006270739877628693,0.03448906932695782,0.023255813953488372,0.6666666666666666,0.0449438202247191,2.0,3.0,86.0,,M00530,,"Dissimilatory nitrate reduction, nitrate => ammonia"
105,70,,3.966453624381744e-06,0.0010907747467049796,0.15,0.3,0.2,3.0,10.0,20.0,,M00546,,"Purine degradation, xanthine => urea"
106,70,,0.0003034288767784107,0.041721470557031466,0.1,0.25,0.14285714285714288,2.0,8.0,20.0,,M00135,,"GABA biosynthesis, eukaryotes, putrescine => GABA"
107,71,,1.4521481665193297e-80,3.9934074579281566e-78,0.45454545454545453,0.8064516129032258,0.5813953488372092,50.0,62.0,110.0,,M00178,,
108,71,,8.291954095818417e-55,1.1401436881750323e-52,0.2818181818181818,0.96875,0.4366197183098592,31.0,32.0,110.0,,M00179,,
109,71,,1.1148912025842946e-07,1.0219836023689367e-05,0.045454545454545456,0.625,0.08474576271186442,5.0,8.0,110.0,,M00157,,"F-type ATPase, prokaryotes and chloroplasts"
110,71,,2.5066780193025775e-05,0.001723341138270522,0.02727272727272727,0.75,0.052631578947368425,3.0,4.0,110.0,,M00183,,
111,73,,5.2394152665748946e-08,1.440839198308096e-05,0.04477611940298507,0.5454545454545454,0.08275862068965516,6.0,11.0,134.0,,M00439,,
112,73,,2.961040762239537e-07,4.071431048079363e-05,0.06716417910447761,0.21428571428571427,0.10227272727272727,9.0,42.0,134.0,,M00239,,
113,73,,1.3054303916986267e-06,0.0001196644525723741,0.03731343283582089,0.5,0.06944444444444443,5.0,10.0,134.0,,M00237,,
114,73,,6.308888696900604e-06,0.0004337360979119165,0.03731343283582089,0.38461538461538464,0.06802721088435373,5.0,13.0,134.0,,M00236,,
115,73,,1.154226341720953e-05,0.0006348244879465242,0.022388059701492536,1.0,0.043795620437956206,3.0,3.0,134.0,,M00205,,
116,75,,2.2698558296878019e-10,6.242103531641455e-08,0.07865168539325842,0.5384615384615384,0.1372549019607843,7.0,13.0,89.0,,M00236,,
117,75,,3.343124439436392e-06,0.0004596796104225039,0.033707865168539325,1.0,0.06521739130434782,3.0,3.0,89.0,,M00205,,
118,75,,9.571896746117425e-06,0.0008774238683940972,0.0449438202247191,0.4,0.08080808080808081,4.0,10.0,89.0,,M00237,,
119,75,,1.3225884447210273e-05,0.0009092795557457063,0.033707865168539325,0.75,0.06451612903225806,3.0,4.0,89.0,,M00201,,
120,76,,1.0446443001904408e-05,0.002872771825523712,0.03361344537815126,0.5,0.06299212598425197,4.0,8.0,119.0,,M00233,,
121,76,,7.824203535213509e-05,0.010758279860918575,0.025210084033613446,0.6,0.04838709677419355,3.0,5.0,119.0,,M00208,,
122,76,,0.000871731525451827,0.07990872316641746,0.025210084033613446,0.3,0.046511627906976744,3.0,10.0,119.0,,M00741,,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA"
123,77,,4.2899894975497443e-07,0.00011797471118261797,0.06451612903225806,0.3,0.10619469026548671,6.0,20.0,93.0,,M00207,,
