Orthogroup	bsu2	ecol2	mtub2	pae2	sac2	salb2	sen2
OG0010607						XNR_RS15105	
OG0010608						XNR_RS15015	
OG0010609						XNR_RS14975	
OG0010610						XNR_RS14855	
OG0010611						XNR_RS14845	
OG0010612						XNR_RS14825	
OG0010613						XNR_RS14795	
OG0010614						XNR_RS14790	
OG0010615						XNR_RS14785	
OG0010616						XNR_RS14720	
OG0010617						XNR_RS14690	
OG0010618						XNR_RS14685	
OG0010619						XNR_RS14660	
OG0010620						XNR_RS14610	
OG0010621						XNR_RS14585	
OG0010622						XNR_RS14530	
OG0010623						XNR_RS14520	
OG0010624						XNR_RS14515	
OG0010625						XNR_RS14475	
OG0010626						XNR_RS14370	
OG0010627						XNR_RS30835	
OG0010628						XNR_RS14290	
OG0010629						XNR_RS14240	
OG0010630						XNR_RS14195	
OG0010631						XNR_RS14160	
OG0010632						XNR_RS14070	
OG0010633						XNR_RS14065	
OG0010634						XNR_RS14060	
OG0010635						XNR_RS14020	
OG0010636						XNR_RS13880	
OG0010637						XNR_RS13875	
OG0010638						XNR_RS13870	
OG0010639						XNR_RS13865	
OG0010640						XNR_RS13860	
OG0010641						XNR_RS13855	
OG0010642						XNR_RS13815	
OG0010643						XNR_RS13810	
OG0010644						XNR_RS13785	
OG0010645						XNR_RS31225	
OG0010646						XNR_RS13465	
OG0010647						XNR_RS13420	
OG0010648						XNR_RS13405	
OG0010649						XNR_RS13400	
OG0010650						XNR_RS13355	
OG0010651						XNR_RS13330	
OG0010652						XNR_RS13220	
OG0010653						XNR_RS13165	
OG0010654						XNR_RS13140	
OG0010655						XNR_RS13135	
OG0010656						XNR_RS13085	
OG0010657						XNR_RS13065	
OG0010658						XNR_RS12990	
OG0010659						XNR_RS12860	
OG0010660						XNR_RS12835	
OG0010661						XNR_RS30805	
OG0010662						XNR_RS12715	
OG0010663						XNR_RS12670	
OG0010664						XNR_RS12650	
OG0010665						XNR_RS12605	
OG0010666						XNR_RS12600	
OG0010667						XNR_RS12550	
OG0010668						XNR_RS12535	
OG0010669						XNR_RS12530	
OG0010670						XNR_RS12480	
OG0010671						XNR_RS12440	
OG0010672						XNR_RS12415	
OG0010673						XNR_RS12410	
OG0010674						XNR_RS12380	
OG0010675						XNR_RS12340	
OG0010676						XNR_RS12300	
OG0010677						XNR_RS12270	
OG0010678						XNR_RS12215	
OG0010679						XNR_RS12190	
OG0010680						XNR_RS12185	
OG0010681						XNR_RS12175	
OG0010682						XNR_RS12170	
OG0010683						XNR_RS12165	
OG0010684						XNR_RS12150	
OG0010685						XNR_RS12145	
OG0010686						XNR_RS12050	
OG0010687						XNR_RS12045	
OG0010688						XNR_RS11975	
OG0010689						XNR_RS11955	
OG0010690						XNR_RS11935	
OG0010691						XNR_RS11925	
OG0010692						XNR_RS11820	
OG0010693						XNR_RS11810	
OG0010694						XNR_RS11805	
OG0010695						XNR_RS11800	
OG0010696						XNR_RS11765	
OG0010697						XNR_RS11755	
OG0010698						XNR_RS11750	
OG0010699						XNR_RS11645	
OG0010700						XNR_RS11565	
OG0010701						XNR_RS11555	
OG0010702						XNR_RS11545	
OG0010703						XNR_RS11520	
OG0010704						XNR_RS11500	
OG0010705						XNR_RS11490	
OG0010706						XNR_RS11475	
OG0010707						XNR_RS11460	
OG0010708						XNR_RS11430	
OG0010709						XNR_RS11425	
OG0010710						XNR_RS11405	
OG0010711						XNR_RS11400	
OG0010712						XNR_RS11335	
OG0010713						XNR_RS11320	
OG0010714						XNR_RS11310	
OG0010715						XNR_RS11250	
OG0010716						XNR_RS11230	
OG0010717						XNR_RS11215	
OG0010718						XNR_RS11190	
OG0010719						XNR_RS11165	
OG0010720						XNR_RS11130	
OG0010721						XNR_RS11120	
OG0010722						XNR_RS11115	
OG0010723						XNR_RS11105	
OG0010724						XNR_RS11080	
OG0010725						XNR_RS11065	
OG0010726						XNR_RS11005	
OG0010727						XNR_RS10990	
OG0010728						XNR_RS10960	
OG0010729						XNR_RS10905	
OG0010730						XNR_RS31185	
OG0010731						XNR_RS31180	
OG0010732						XNR_RS10865	
OG0010733						XNR_RS10860	
OG0010734						XNR_RS29740	
OG0010735						XNR_RS30600	
OG0010736						XNR_RS10845	
OG0010737						XNR_RS30295	
OG0010738						XNR_RS10825	
OG0010739						XNR_RS10820	
OG0010740						XNR_RS30595	
OG0010741						XNR_RS10765	
OG0010742						XNR_RS10740	
OG0010743						XNR_RS10630	
OG0010744						XNR_RS10615	
OG0010745						XNR_RS10545	
OG0010746						XNR_RS10400	
OG0010747						XNR_RS29715	
OG0010748						XNR_RS10370	
OG0010749						XNR_RS10320	
OG0010750						XNR_RS10280	
OG0010751						XNR_RS10260	
OG0010752						XNR_RS10230	
OG0010753						XNR_RS10205	
OG0010754						XNR_RS10180	
OG0010755						XNR_RS10130	
OG0010756						XNR_RS10110	
OG0010757						XNR_RS10080	
OG0010758						XNR_RS10075	
OG0010759						XNR_RS09985	
OG0010760						XNR_RS09980	
OG0010761						XNR_RS09925	
OG0010762						XNR_RS09865	
OG0010763						XNR_RS09860	
OG0010764						XNR_RS09695	
OG0010765						XNR_RS09670	
OG0010766						XNR_RS09645	
OG0010767						XNR_RS09625	
OG0010768						XNR_RS09590	
OG0010769						XNR_RS09450	
OG0010770						XNR_RS09300	
OG0010771						XNR_RS31555	
OG0010772						XNR_RS09230	
OG0010773						XNR_RS09225	
OG0010774						XNR_RS09020	
OG0010775						XNR_RS08995	
OG0010776						XNR_RS08970	
OG0010777						XNR_RS08905	
OG0010778						XNR_RS31120	
OG0010779						XNR_RS30770	
OG0010780						XNR_RS08840	
OG0010781						XNR_RS08820	
OG0010782						XNR_RS08790	
OG0010783						XNR_RS08770	
OG0010784						XNR_RS08730	
OG0010785						XNR_RS08725	
OG0010786						XNR_RS08715	
OG0010787						XNR_RS08705	
OG0010788						XNR_RS08620	
OG0010789						XNR_RS08580	
OG0010790						XNR_RS08550	
OG0010791						XNR_RS08505	
OG0010792						XNR_RS08460	
OG0010793						XNR_RS08365	
OG0010794						XNR_RS08285	
OG0010795						XNR_RS08260	
OG0010796						XNR_RS08215	
OG0010797						XNR_RS08200	
OG0010798						XNR_RS08175	
OG0010799						XNR_RS08160	
OG0010800						XNR_RS30760	
OG0010801						XNR_RS08075	
OG0010802						XNR_RS08005	
OG0010803						XNR_RS07940	
OG0010804						XNR_RS07880	
OG0010805						XNR_RS07860	
OG0010806						XNR_RS07855	
OG0010807						XNR_RS07825	
OG0010808						XNR_RS07735	
OG0010809						XNR_RS07730	
OG0010810						XNR_RS07715	
OG0010811						XNR_RS07710	
OG0010812						XNR_RS07695	
OG0010813						XNR_RS07690	
OG0010814						XNR_RS07675	
OG0010815						XNR_RS07670	
OG0010816						XNR_RS07615	
OG0010817						XNR_RS07595	
OG0010818						XNR_RS07575	
OG0010819						XNR_RS07565	
OG0010820						XNR_RS07560	
OG0010821						XNR_RS07540	
OG0010822						XNR_RS07530	
OG0010823						XNR_RS07450	
OG0010824						XNR_RS07430	
OG0010825						XNR_RS07410	
OG0010826						XNR_RS07360	
OG0010827						XNR_RS07345	
OG0010828						XNR_RS07280	
OG0010829						XNR_RS07265	
OG0010830						XNR_RS07195	
OG0010831						XNR_RS07180	
OG0010832						XNR_RS07145	
OG0010833						XNR_RS07060	
OG0010834						XNR_RS07055	
OG0010835						XNR_RS07020	
OG0010836						XNR_RS30710	
OG0010837						XNR_RS06825	
OG0010838						XNR_RS06810	
OG0010839						XNR_RS06805	
OG0010840						XNR_RS06785	
OG0010841						XNR_RS06715	
OG0010842						XNR_RS06710	
OG0010843						XNR_RS06635	
OG0010844						XNR_RS06590	
OG0010845						XNR_RS06585	
OG0010846						XNR_RS06570	
OG0010847						XNR_RS30750	
OG0010848						XNR_RS06510	
OG0010849						XNR_RS06360	
OG0010850						XNR_RS06290	
OG0010851						XNR_RS06245	
OG0010852						XNR_RS06220	
OG0010853						XNR_RS06185	
OG0010854						XNR_RS06105	
OG0010855						XNR_RS05905	
OG0010856						XNR_RS05585	
OG0010857						XNR_RS05580	
OG0010858						XNR_RS05575	
OG0010859						XNR_RS05525	
OG0010860						XNR_RS05485	
OG0010861						XNR_RS05475	
OG0010862						XNR_RS05460	
OG0010863						XNR_RS05325	
OG0010864						XNR_RS05275	
OG0010865						XNR_RS05225	
OG0010866						XNR_RS05215	
OG0010867						XNR_RS05205	
OG0010868						XNR_RS05200	
OG0010869						XNR_RS05165	
OG0010870						XNR_RS05160	
OG0010871						XNR_RS05120	
OG0010872						XNR_RS05055	
OG0010873						XNR_RS05005	
OG0010874						XNR_RS04990	
OG0010875						XNR_RS04980	
OG0010876						XNR_RS04650	
OG0010877						XNR_RS04535	
OG0010878						XNR_RS04480	
OG0010879						XNR_RS04370	
OG0010880						XNR_RS04350	
OG0010881						XNR_RS04095	
OG0010882						XNR_RS04070	
OG0010883						XNR_RS03965	
OG0010884						XNR_RS03910	
OG0010885						XNR_RS03895	
OG0010886						XNR_RS03890	
OG0010887						XNR_RS03870	
OG0010888						XNR_RS03860	
OG0010889						XNR_RS03820	
OG0010890						XNR_RS03790	
OG0010891						XNR_RS03775	
OG0010892						XNR_RS03765	
OG0010893						XNR_RS03720	
OG0010894						XNR_RS03695	
OG0010895						XNR_RS03670	
OG0010896						XNR_RS03600	
OG0010897						XNR_RS03570	
OG0010898						XNR_RS03545	
OG0010899						XNR_RS03535	
OG0010900						XNR_RS03505	
OG0010901						XNR_RS03495	
OG0010902						XNR_RS03485	
OG0010903						XNR_RS03240	
OG0010904						XNR_RS03195	
OG0010905						XNR_RS03140	
OG0010906						XNR_RS03095	
OG0010907						XNR_RS03055	
OG0010908						XNR_RS03035	
OG0010909						XNR_RS02860	
OG0010910						XNR_RS02835	
OG0010911						XNR_RS02755	
OG0010912						XNR_RS02695	
OG0010913						XNR_RS02690	
OG0010914						XNR_RS02675	
OG0010915						XNR_RS02670	
OG0010916						XNR_RS02655	
OG0010917						XNR_RS02650	
OG0010918						XNR_RS02630	
OG0010919						XNR_RS02480	
OG0010920						XNR_RS02450	
OG0010921						XNR_RS02435	
OG0010922						XNR_RS02370	
OG0010923						XNR_RS02305	
OG0010924						XNR_RS02290	
OG0010925						XNR_RS02065	
OG0010926						XNR_RS02025	
OG0010927						XNR_RS02020	
OG0010928						XNR_RS02010	
OG0010929						XNR_RS30725	
OG0010930						XNR_RS01915	
OG0010931						XNR_RS01900	
OG0010932						XNR_RS01895	
OG0010933						XNR_RS01890	
OG0010934						XNR_RS01885	
OG0010935						XNR_RS01880	
OG0010936						XNR_RS01855	
OG0010937						XNR_RS01850	
OG0010938						XNR_RS01820	
OG0010939						XNR_RS01745	
OG0010940						XNR_RS01635	
OG0010941						XNR_RS01505	
OG0010942						XNR_RS01460	
OG0010943						XNR_RS01435	
OG0010944						XNR_RS01360	
OG0010945						XNR_RS01295	
OG0010946						XNR_RS01260	
OG0010947						XNR_RS01115	
OG0010948						XNR_RS01100	
OG0010949						XNR_RS01040	
OG0010950						XNR_RS00915	
OG0010951						XNR_RS00860	
OG0010952						XNR_RS00695	
OG0010953						XNR_RS00625	
OG0010954						XNR_RS00620	
OG0010955						XNR_RS00525	
OG0010956						XNR_RS00470	
OG0010957						XNR_RS00440	
OG0010958						XNR_RS00400	
OG0010959						XNR_RS00380	
OG0010960						XNR_RS00355	
OG0010961						XNR_RS00330	
OG0010962						XNR_RS00310	
OG0010963						XNR_RS00295	
OG0010964						XNR_RS00280	
OG0010965						XNR_RS00245	
OG0010966						XNR_RS00240	
OG0010967						XNR_RS00195	
OG0010968						XNR_RS00190	
OG0010969						XNR_RS31495	
OG0010970						XNR_RS00180	
OG0010971						XNR_RS00175	
OG0010972						XNR_RS00155	
OG0010973						XNR_RS00125	
OG0010974						XNR_RS07600	
OG0010975						XNR_RS31245	
OG0010976						XNR_RS22780	
OG0010977						XNR_RS19820	
OG0010978						XNR_RS19575	
OG0010979						XNR_RS19770	
OG0010980						XNR_RS24700	
OG0010981						XNR_RS24765	
OG0010982						XNR_RS24825	
OG0010983						XNR_RS24810	
OG0010984						XNR_RS11450	
OG0010985						XNR_RS05315	
OG0010986						XNR_RS05440	
OG0010987						XNR_RS10690	
OG0010988						XNR_RS10695	
OG0010989						XNR_RS10930	
OG0010990						XNR_RS10940	
OG0010991						XNR_RS10965	
OG0010992						XNR_RS30795	
OG0010993						XNR_RS12285	
OG0010994						XNR_RS12255	
OG0010995						XNR_RS12180	
OG0010996						XNR_RS12125	
OG0010997						XNR_RS17390	
OG0010998						XNR_RS30855	
OG0010999						XNR_RS08765	
OG0011000						XNR_RS24230	
OG0011001						XNR_RS19515	
OG0011002						XNR_RS19475	
OG0011003						XNR_RS19420	
OG0011004						XNR_RS19365	
OG0011005						XNR_RS20615	
OG0011006						XNR_RS26350	
OG0011007						XNR_RS26275	
OG0011008						XNR_RS22085	
OG0011009						XNR_RS21985	
OG0011010						XNR_RS21970	
OG0011011						XNR_RS21890	
OG0011012						XNR_RS30590	
OG0011013						XNR_RS08510	
OG0011014						XNR_RS08515	
OG0011015						XNR_RS00630	
OG0011016						XNR_RS16865	
OG0011017						XNR_RS24425	
OG0011018						XNR_RS31535	
OG0011019						XNR_RS30740	
OG0011020						XNR_RS03840	
OG0011021						XNR_RS11655	
OG0011022						XNR_RS11660	
OG0011023						XNR_RS09970	
OG0011024						XNR_RS23335	
OG0011025						XNR_RS21135	
OG0011026						XNR_RS18700	
OG0011027						XNR_RS18705	
OG0011028						XNR_RS30080	
OG0011029						XNR_RS20810	
OG0011030						XNR_RS30895	
OG0011031						XNR_RS21560	
OG0011032						XNR_RS21550	
OG0011033						XNR_RS00420	
OG0011034						XNR_RS29100	
OG0011035						XNR_RS18295	
OG0011036						XNR_RS30870	
OG0011037						XNR_RS01510	
OG0011038						XNR_RS01565	
OG0011039						XNR_RS01575	
OG0011040						XNR_RS08290	
OG0011041						XNR_RS04670	
OG0011042						XNR_RS04705	
OG0011043						XNR_RS23960	
OG0011044						XNR_RS01215	
OG0011045						XNR_RS25740	
OG0011046						XNR_RS15930	
OG0011047						XNR_RS16090	
OG0011048						XNR_RS16135	
OG0011049						XNR_RS28000	
OG0011050						XNR_RS29860	
OG0011051						XNR_RS20270	
OG0011052						XNR_RS20295	
OG0011053						XNR_RS20310	
OG0011054						XNR_RS22500	
OG0011055						XNR_RS06045	
OG0011056						XNR_RS25120	
OG0011057						XNR_RS04160	
OG0011058						XNR_RS04145	
OG0011059						XNR_RS12505	
OG0011060						XNR_RS29645	
OG0011061						XNR_RS12790	
OG0011062						XNR_RS00940	
OG0011063						XNR_RS27290	
OG0011064						XNR_RS19180	
OG0011065						XNR_RS06605	
OG0011066						XNR_RS30875	
OG0011067						XNR_RS19345	
OG0011068						XNR_RS02075	
OG0011069						XNR_RS23255	
OG0011070						XNR_RS13930	
OG0011071						XNR_RS16315	
OG0011072						XNR_RS20560	
OG0011073						XNR_RS11865	
OG0011074						XNR_RS02680	
OG0011075						XNR_RS06240	
OG0011076						XNR_RS06210	
OG0011077						XNR_RS08700	
OG0011078						XNR_RS08720	
OG0011079						XNR_RS21280	
OG0011080						XNR_RS03365	
OG0011081						XNR_RS10135	
OG0011082						XNR_RS03275	
OG0011083						XNR_RS03165	
OG0011084						XNR_RS21015	
OG0011085						XNR_RS00920	
OG0011086						XNR_RS01710	
OG0011087						XNR_RS26165	
OG0011088						XNR_RS28720	
OG0011089						XNR_RS19155	
OG0011090						XNR_RS19075	
OG0011091						XNR_RS02715	
OG0011092						XNR_RS02770	
OG0011093						XNR_RS30910	
OG0011094						XNR_RS10415	
OG0011095						XNR_RS10330	
OG0011096						XNR_RS23525	
OG0011097						XNR_RS30730	
OG0011098						XNR_RS13840	
OG0011099						XNR_RS01385	
OG0011100						XNR_RS13705	
OG0011101						XNR_RS29380	
OG0011102						XNR_RS30920	
OG0011103						XNR_RS23855	
OG0011104						XNR_RS30915	
OG0011105						XNR_RS28050	
OG0011106						XNR_RS18770	
OG0011107						XNR_RS18790	
OG0011108						XNR_RS20220	
OG0011109						XNR_RS28935	
OG0011110						XNR_RS06345	
OG0011111						XNR_RS30940	
OG0011112						XNR_RS30785	
OG0011113						XNR_RS16570	
OG0011114						XNR_RS07680	
OG0011115						XNR_RS11535	
OG0011116						XNR_RS11570	
OG0011117						XNR_RS11575	
OG0011118						XNR_RS07950	
OG0011119						XNR_RS17715	
OG0011120						XNR_RS17785	
OG0011121						XNR_RS17905	
OG0011122						XNR_RS17915	
OG0011123						XNR_RS17935	
OG0011124						XNR_RS15410	
OG0011125						XNR_RS00315	
OG0011126						XNR_RS25090	
OG0011127						XNR_RS14505	
OG0011128						XNR_RS27660	
OG0011129						XNR_RS26385	
OG0011130						XNR_RS27930	
OG0011131						XNR_RS27130	
OG0011132						XNR_RS09820	
OG0011133						XNR_RS09830	
OG0011134						XNR_RS26955	
OG0011135						XNR_RS26905	
OG0011136						XNR_RS25670	
OG0011137						XNR_RS23250	
OG0011138						XNR_RS22330	
OG0011139						XNR_RS22260	
OG0011140						XNR_RS21845	
OG0011141						XNR_RS21495	
OG0011142						XNR_RS20975	
OG0011143						XNR_RS20960	
OG0011144						XNR_RS20305	
OG0011145						XNR_RS20255	
OG0011146						XNR_RS20230	
OG0011147						XNR_RS19860	
OG0011148						XNR_RS18935	
OG0011149						XNR_RS18820	
OG0011150						XNR_RS18625	
OG0011151						XNR_RS18060	
OG0011152						XNR_RS17910	
OG0011153						XNR_RS17895	
OG0011154						XNR_RS30980	
OG0011155						XNR_RS27515	
OG0011156						XNR_RS27230	
OG0011157						XNR_RS00435	
OG0011158						XNR_RS29515	
OG0011159						XNR_RS01795	
OG0011160						XNR_RS03220	
OG0011161						XNR_RS03310	
OG0011162						XNR_RS04400	
OG0011163						XNR_RS08120	
OG0011164						XNR_RS08525	
OG0011165						XNR_RS08670	
OG0011166						XNR_RS08795	
OG0011167						XNR_RS10045	
OG0011168						XNR_RS10195	
OG0011169						XNR_RS11040	
OG0011170						XNR_RS12555	
OG0011171						XNR_RS15755	
OG0011172						XNR_RS17335	
OG0011173						XNR_RS17395	
OG0011174						XNR_RS30655	
OG0011175						XNR_RS00165	
OG0011176						XNR_RS00170	
OG0011177						XNR_RS00185	
OG0011178						XNR_RS00200	
OG0011179						XNR_RS00215	
OG0011180						XNR_RS00540	
OG0011181						XNR_RS00555	
OG0011182						XNR_RS00605	
OG0011183						XNR_RS00845	
OG0011184						XNR_RS00875	
OG0011185						XNR_RS00905	
OG0011186						XNR_RS00910	
OG0011187						XNR_RS31500	
OG0011188						XNR_RS00980	
OG0011189						XNR_RS01020	
OG0011190						XNR_RS01095	
OG0011191						XNR_RS01145	
OG0011192						XNR_RS01160	
OG0011193						XNR_RS01190	
OG0011194						XNR_RS01205	
OG0011195						XNR_RS01305	
OG0011196						XNR_RS01525	
OG0011197						XNR_RS01695	
OG0011198						XNR_RS01715	
OG0011199						XNR_RS01725	
OG0011200						XNR_RS01860	
OG0011201						XNR_RS01870	
OG0011202						XNR_RS01910	
OG0011203						XNR_RS02055	
OG0011204						XNR_RS02085	
OG0011205						XNR_RS02205	
OG0011206						XNR_RS02425	
OG0011207						XNR_RS02440	
OG0011208						XNR_RS02610	
OG0011209						XNR_RS02635	
OG0011210						XNR_RS02640	
OG0011211						XNR_RS02660	
OG0011212						XNR_RS30665	
OG0011213						XNR_RS02700	
OG0011214						XNR_RS02825	
OG0011215						XNR_RS02855	
OG0011216						XNR_RS02890	
OG0011217						XNR_RS02955	
OG0011218						XNR_RS02965	
OG0011219						XNR_RS03100	
OG0011220						XNR_RS03270	
OG0011221						XNR_RS03325	
OG0011222						XNR_RS03335	
OG0011223						XNR_RS03360	
OG0011224						XNR_RS03375	
OG0011225						XNR_RS03530	
OG0011226						XNR_RS03630	
OG0011227						XNR_RS03635	
OG0011228						XNR_RS03745	
OG0011229						XNR_RS03795	
OG0011230						XNR_RS03810	
OG0011231						XNR_RS30675	
OG0011232						XNR_RS31515	
OG0011233						XNR_RS03865	
OG0011234						XNR_RS03905	
OG0011235						XNR_RS03915	
OG0011236						XNR_RS03935	
OG0011237						XNR_RS04080	
OG0011238						XNR_RS04180	
OG0011239						XNR_RS04225	
OG0011240						XNR_RS04320	
OG0011241						XNR_RS04340	
OG0011242						XNR_RS04440	
OG0011243						XNR_RS04490	
OG0011244						XNR_RS04515	
OG0011245						XNR_RS04520	
OG0011246						XNR_RS04525	
OG0011247						XNR_RS04545	
OG0011248						XNR_RS04550	
OG0011249						XNR_RS04645	
OG0011250						XNR_RS04725	
OG0011251						XNR_RS04730	
OG0011252						XNR_RS04820	
OG0011253						XNR_RS05030	
OG0011254						XNR_RS05190	
OG0011255						XNR_RS05195	
OG0011256						XNR_RS05230	
OG0011257						XNR_RS05530	
OG0011258						XNR_RS30275	
OG0011259						XNR_RS05705	
OG0011260						XNR_RS05800	
OG0011261						XNR_RS06050	
OG0011262						XNR_RS06335	
OG0011263						XNR_RS06355	
OG0011264						XNR_RS06395	
OG0011265						XNR_RS06455	
OG0011266						XNR_RS06460	
OG0011267						XNR_RS06480	
OG0011268						XNR_RS06485	
OG0011269						XNR_RS30755	
OG0011270						XNR_RS06830	
OG0011271						XNR_RS06940	
OG0011272						XNR_RS07115	
OG0011273						XNR_RS07120	
OG0011274						XNR_RS07140	
OG0011275						XNR_RS07190	
OG0011276						XNR_RS29640	
OG0011277						XNR_RS07435	
OG0011278						XNR_RS07445	
OG0011279						XNR_RS07475	
OG0011280						XNR_RS07520	
OG0011281						XNR_RS31540	
OG0011282						XNR_RS07605	
OG0011283						XNR_RS07610	
OG0011284						XNR_RS07785	
OG0011285						XNR_RS08085	
OG0011286						XNR_RS08090	
OG0011287						XNR_RS08105	
OG0011288						XNR_RS08280	
OG0011289						XNR_RS08355	
OG0011290						XNR_RS30765	
OG0011291						XNR_RS08385	
OG0011292						XNR_RS08450	
OG0011293						XNR_RS08485	
OG0011294						XNR_RS08520	
OG0011295						XNR_RS08680	
OG0011296						XNR_RS08870	
OG0011297						XNR_RS09000	
OG0011298						XNR_RS31550	
OG0011299						XNR_RS09095	
OG0011300						XNR_RS09180	
OG0011301						XNR_RS09295	
OG0011302						XNR_RS09330	
OG0011303						XNR_RS09335	
OG0011304						XNR_RS09510	
OG0011305						XNR_RS09610	
OG0011306						XNR_RS09630	
OG0011307						XNR_RS09815	
OG0011308						XNR_RS09835	
OG0011309						XNR_RS09840	
OG0011310						XNR_RS09995	
OG0011311						XNR_RS10085	
OG0011312						XNR_RS10090	
OG0011313						XNR_RS10100	
OG0011314						XNR_RS10140	
OG0011315						XNR_RS10150	
OG0011316						XNR_RS10160	
OG0011317						XNR_RS10190	
OG0011318						XNR_RS10500	
OG0011319						XNR_RS10520	
OG0011320						XNR_RS10525	
OG0011321						XNR_RS10535	
OG0011322						XNR_RS10620	
OG0011323						XNR_RS10670	
OG0011324						XNR_RS10675	
OG0011325						XNR_RS10830	
OG0011326						XNR_RS10925	
OG0011327						XNR_RS10955	
OG0011328						XNR_RS10985	
OG0011329						XNR_RS10995	
OG0011330						XNR_RS11085	
OG0011331						XNR_RS11180	
OG0011332						XNR_RS11225	
OG0011333						XNR_RS11415	
OG0011334						XNR_RS11420	
OG0011335						XNR_RS11455	
OG0011336						XNR_RS11465	
OG0011337						XNR_RS11540	
OG0011338						XNR_RS11725	
OG0011339						XNR_RS11740	
OG0011340						XNR_RS31565	
OG0011341						XNR_RS11815	
OG0011342						XNR_RS11855	
OG0011343						XNR_RS11875	
OG0011344						XNR_RS11930	
OG0011345						XNR_RS12220	
OG0011346						XNR_RS12240	
OG0011347						XNR_RS12495	
OG0011348						XNR_RS12500	
OG0011349						XNR_RS12570	
OG0011350						XNR_RS12580	
OG0011351						XNR_RS12595	
OG0011352						XNR_RS12620	
OG0011353						XNR_RS12635	
OG0011354						XNR_RS12640	
OG0011355						XNR_RS12720	
OG0011356						XNR_RS12730	
OG0011357						XNR_RS12885	
OG0011358						XNR_RS12890	
OG0011359						XNR_RS12920	
OG0011360						XNR_RS12995	
OG0011361						XNR_RS13120	
OG0011362						XNR_RS13185	
OG0011363						XNR_RS30820	
OG0011364						XNR_RS13325	
OG0011365						XNR_RS13335	
OG0011366						XNR_RS29835	
OG0011367						XNR_RS13425	
OG0011368						XNR_RS13635	
OG0011369						XNR_RS13640	
OG0011370						XNR_RS13660	
OG0011371						XNR_RS13680	
OG0011372						XNR_RS13685	
OG0011373						XNR_RS13700	
OG0011374						XNR_RS13750	
OG0011375						XNR_RS30830	
OG0011376						XNR_RS13950	
OG0011377						XNR_RS14000	
OG0011378						XNR_RS14030	
OG0011379						XNR_RS14275	
OG0011380						XNR_RS14285	
OG0011381						XNR_RS14385	
OG0011382						XNR_RS30330	
OG0011383						XNR_RS14410	
OG0011384						XNR_RS14465	
OG0011385						XNR_RS14625	
OG0011386						XNR_RS14695	
OG0011387						XNR_RS14725	
OG0011388						XNR_RS14730	
OG0011389						XNR_RS14950	
OG0011390						XNR_RS14955	
OG0011391						XNR_RS15110	
OG0011392						XNR_RS15160	
OG0011393						XNR_RS15185	
OG0011394						XNR_RS31580	
OG0011395						XNR_RS15455	
OG0011396						XNR_RS15465	
OG0011397						XNR_RS15485	
OG0011398						XNR_RS15510	
OG0011399						XNR_RS15555	
OG0011400						XNR_RS15565	
OG0011401						XNR_RS15605	
OG0011402						XNR_RS15725	
OG0011403						XNR_RS15795	
OG0011404						XNR_RS15800	
OG0011405						XNR_RS15805	
OG0011406						XNR_RS15845	
OG0011407						XNR_RS16035	
OG0011408						XNR_RS16140	
OG0011409						XNR_RS16145	
OG0011410						XNR_RS16295	
OG0011411						XNR_RS16305	
OG0011412						XNR_RS16410	
OG0011413						XNR_RS16490	
OG0011414						XNR_RS16500	
OG0011415						XNR_RS16540	
OG0011416						XNR_RS16745	
OG0011417						XNR_RS16870	
OG0011418						XNR_RS17180	
OG0011419						XNR_RS17245	
OG0011420						XNR_RS17480	
OG0011421						XNR_RS17565	
OG0011422						XNR_RS17710	
OG0011423						XNR_RS17840	
OG0011424						XNR_RS17870	
OG0011425						XNR_RS17955	
OG0011426						XNR_RS18075	
OG0011427						XNR_RS18080	
OG0011428						XNR_RS18130	
OG0011429						XNR_RS18160	
OG0011430						XNR_RS18220	
OG0011431						XNR_RS18400	
OG0011432						XNR_RS18405	
OG0011433						XNR_RS18740	
OG0011434						XNR_RS18920	
OG0011435						XNR_RS18960	
OG0011436						XNR_RS18970	
OG0011437						XNR_RS19120	
OG0011438						XNR_RS19165	
OG0011439						XNR_RS31595	
OG0011440						XNR_RS19435	
OG0011441						XNR_RS19510	
OG0011442						XNR_RS19540	
OG0011443						XNR_RS19545	
OG0011444						XNR_RS19580	
OG0011445						XNR_RS19605	
OG0011446						XNR_RS19830	
OG0011447						XNR_RS19840	
OG0011448						XNR_RS19905	
OG0011449						XNR_RS30885	
OG0011450						XNR_RS20095	
OG0011451						XNR_RS20140	
OG0011452						XNR_RS20160	
OG0011453						XNR_RS20195	
OG0011454						XNR_RS20215	
OG0011455						XNR_RS20225	
OG0011456						XNR_RS20235	
OG0011457						XNR_RS20350	
OG0011458						XNR_RS20555	
OG0011459						XNR_RS20815	
OG0011460						XNR_RS20870	
OG0011461						XNR_RS21085	
OG0011462						XNR_RS21110	
OG0011463						XNR_RS21145	
OG0011464						XNR_RS21150	
OG0011465						XNR_RS21180	
OG0011466						XNR_RS30625	
OG0011467						XNR_RS21220	
OG0011468						XNR_RS21500	
OG0011469						XNR_RS21775	
OG0011470						XNR_RS21785	
OG0011471						XNR_RS21850	
OG0011472						XNR_RS22015	
OG0011473						XNR_RS22020	
OG0011474						XNR_RS22045	
OG0011475						XNR_RS22080	
OG0011476						XNR_RS22120	
OG0011477						XNR_RS22200	
OG0011478						XNR_RS22475	
